label,date,qbin,mu0,mu0_se_hac,n,r2,mu1,mu2,mu1_se,mu2_se,success,cost,M,q_outlier
ALL,2025-05-26,Q0.9700_0.9900,7.0525337613631025e-06,6.622849470542745e-07,1734,0.07566670899114003,5.7344141957788107e-05,0.00013116619862379514,0.00010118876066348539,0.42360739138831044,True,3.443022117026028e-05,10,0.9975
ALL,2025-05-27,Q0.8000_0.9000,2.9175464071384075e-05,5.889154852091295e-07,18662,0.17190604098101603,3.9688615341343516e-05,0.36489775496714494,4.860730373523742e-06,0.05372932748885175,True,0.00035897538839371355,10,0.9975
ALL,2025-05-27,Q0.9000_0.9500,1.6720943607574275e-05,5.729331143430334e-07,8304,0.1314228726365505,7.850312066151485e-05,0.0001673124110606856,3.124473217136388e-05,0.13017594187686754,True,0.00016524693058993264,10,0.9975
ALL,2025-05-27,Q0.9500_0.9700,1.2176241706220505e-05,6.74593236389164e-07,3110,0.12577959401209726,7.556533262058402e-05,0.001679112057821101,0.00010409716881123852,0.3781102113282905,True,6.145219541808356e-05,10,0.9975
ALL,2025-05-27,Q0.9700_0.9900,9.586162556917411e-06,5.93764670967826e-07,2787,0.1208401771773876,1.5650549568954412e-06,0.932480509059587,1.5804522484520625e-06,0.23861014169703584,True,5.996478324084556e-05,10,0.9975
ALL,2025-05-28,Q0.8000_0.9000,2.6601489682273176e-05,5.851255346682062e-07,17202,0.16615634182699202,3.1221155008619016e-05,0.43109874460797215,4.0885341152484975e-06,0.0560968956675207,True,0.00029861848578344044,10,0.9975
ALL,2025-05-28,Q0.9000_0.9500,1.6073750058296424e-05,6.029456012063805e-07,6996,0.1267528423295371,7.427911773290781e-05,0.0027129681571205207,3.2167089124819306e-05,0.1426808302020654,True,0.0001310963715881776,10,0.9975
ALL,2025-05-28,Q0.9500_0.9700,1.3239934292616464e-05,7.51901531462977e-07,2353,0.13506696789789574,8.304350384687501e-05,1.0000000006196139e-06,0.0001252857208335062,0.41402183427693445,True,5.060778064835916e-05,10,0.9975
ALL,2025-05-28,Q0.9700_0.9900,8.529288083491411e-06,5.881722164079645e-07,2098,0.0962848961191487,6.196003200202224e-06,0.5758587902609407,8.519346790047873e-06,0.32559584178492906,True,4.7324762485773504e-05,10,0.9975
ALL,2025-05-29,Q0.8000_0.9000,2.8219878882289505e-05,7.642535783133285e-07,15366,0.11919297004394136,8.74351221605766e-05,1.0000000009906639e-06,1.4598519592943261e-05,0.07565138622361244,True,0.00041843243848030734,10,0.9975
ALL,2025-05-29,Q0.9000_0.9500,1.6500694513627508e-05,7.868834062012238e-07,6200,0.08430835773958345,7.829444030309056e-05,0.0003155909918289426,4.6127401148313264e-05,0.19287462974106712,True,0.0001965937086175333,10,0.9975
ALL,2025-05-29,Q0.9500_0.9700,1.1072083418261024e-05,8.140128046650349e-07,2409,0.07088610181670973,6.940761334646411e-05,1.0000000001941945e-06,0.00014648455034461133,0.5795211582631394,True,7.414646110647607e-05,10,0.9975
ALL,2025-05-29,Q0.9700_0.9900,7.536723062085599e-06,7.600739912022593e-07,2443,0.048451357053894584,6.167020716726418e-05,0.000602075904921482,0.00011365103182182575,0.4425278731149054,True,8.893855264741752e-05,10,0.9975
ALL,2025-05-30,Q0.8000_0.9000,2.5741964821865437e-05,8.384982568068312e-07,19865,0.0642125141460429,8.033248156285153e-05,0.000686934717303593,1.6607809448196444e-05,0.09273246397833053,True,0.0009101930413781009,10,0.9975
ALL,2025-05-30,Q0.9000_0.9500,1.5121070532705051e-05,7.328980012218964e-07,10215,0.05207643390601824,7.108796471009878e-05,1.0000002248528569e-06,4.3514744671663306e-05,0.20050660736488388,True,0.0004561160468856367,10,0.9975
ALL,2025-05-30,Q0.9500_0.9700,1.1516359668391667e-05,8.662656736711524e-07,3972,0.050151759281429564,3.0341644129941712e-06,0.8671360370689446,5.9479532029059914e-06,0.5372423349003275,True,0.00018740356626870174,10,0.9975
ALL,2025-05-30,Q0.9700_0.9900,8.353791684189538e-06,6.943656798315714e-07,3520,0.05253088669254535,6.879351552772582e-05,9.279912009492495e-05,0.0001013390329577442,0.35285923064184416,True,0.0001460767221605432,10,0.9975
ALL,2025-05-30,Q0.9900_0.9975,7.044039155573795e-06,7.728290614030233e-07,1248,0.056034638077557375,6.809386084730336e-07,0.9811213913212037,2.020800659153837e-06,0.604443194283286,True,6.67741553738618e-05,10,0.9975
ALL,2025-05-31,Q0.8000_0.9000,2.7766865451367443e-05,9.239831925595116e-07,13284,0.0910619748397482,7.805493118915253e-05,0.04754234666257247,1.653132343412368e-05,0.09426953116931906,True,0.0004897697997639427,10,0.9975
ALL,2025-05-31,Q0.9000_0.9500,1.766608947607948e-05,8.106379255973817e-07,6651,0.08361960924823619,8.231244829369642e-05,1.0000000529236165e-06,4.907964228552355e-05,0.19567934567191805,True,0.00024259314922437227,10,0.9975
ALL,2025-05-31,Q0.9500_0.9700,1.167501664933796e-05,8.893014977404722e-07,2673,0.06896889169941212,3.3174501035834024e-06,0.8456588190996001,6.778039094467177e-06,0.5593218324837587,True,9.28706678323963e-05,10,0.9975
ALL,2025-05-31,Q0.9700_0.9900,1.0952312095878793e-05,7.957588614446105e-07,2415,0.0939320150905758,8.918188116467887e-05,1.0000000714987602e-06,0.00012002570238259951,0.3233592652396125,True,9.086213639384489e-05,10,0.9975
EX:BINANCE,2025-05-04,Q0.8000_0.9000,1.7554887370605227e-05,4.577284432329313e-07,15239,0.1398538352690436,5.991208212208974e-05,0.044005470565227,9.764275542548905e-06,0.06169814435414032,True,0.00020671267379652696,10,0.999
EX:BINANCE,2025-05-04,Q0.9000_0.9500,1.2901508818566115e-05,4.0754422699163956e-07,6943,0.20190334187039793,2.0030999948015835e-05,0.37636884514759716,8.98557049915816e-06,0.1261106584388807,True,7.895364187429166e-05,10,0.999
EX:BINANCE,2025-05-04,Q0.9500_0.9700,1.0065682780528855e-05,4.815120946666212e-07,2524,0.18662980402758178,6.620892858465157e-06,0.6026171897641173,1.049399930410524e-05,0.3879706675975291,True,3.282120247193942e-05,10,0.999
EX:BINANCE,2025-05-04,Q0.9700_0.9900,9.007796816684027e-06,3.9102894667947624e-07,2458,0.23104017786087128,8.003126092361397e-05,0.026187344623420372,6.607122994541748e-05,0.1800857982445022,True,3.287477975291875e-05,10,0.999
EX:BINANCE,2025-05-04,Q0.9900_0.9975,7.004028067525138e-06,6.327413563792003e-07,1045,0.21618832062573734,4.816438425905289e-05,0.13869366865054444,7.343390963651553e-05,0.2867203936192916,True,1.9023069757115304e-05,10,0.999
EX:BINANCE,2025-05-05,Q0.8000_0.9000,1.9422219214337083e-05,4.3474124916265004e-07,19450,0.1524011792181913,7.467676417314441e-05,0.0003372107961702077,1.0205750279860781e-05,0.05188339131474253,True,0.0002918543474998161,10,0.999
EX:BINANCE,2025-05-05,Q0.9000_0.9500,1.3601901447641668e-05,4.0339608620070294e-07,8996,0.18994176135393237,4.693219123461663e-05,0.1518028803957569,1.941762050819492e-05,0.11674810266595599,True,0.00012291623132119938,10,0.999
EX:BINANCE,2025-05-05,Q0.9500_0.9700,1.1280885763719128e-05,4.7343494469003604e-07,3397,0.1972999275450681,1.3395966226107573e-05,0.4579029495233945,1.7383771705299963e-05,0.31784338685723823,True,5.182495751701206e-05,10,0.999
EX:BINANCE,2025-05-05,Q0.9700_0.9900,1.0366504078285511e-05,3.75177393490739e-07,3155,0.24988852390661098,0.00010440035069120815,1.1160036530649551e-06,7.144011402313693e-05,0.14907413646373463,True,5.0778137818810814e-05,10,0.999
EX:BINANCE,2025-05-05,Q0.9900_0.9975,7.077266596436403e-06,4.961071174452892e-07,1220,0.2071995364164534,0.00010201362103664129,1.000000035579639e-06,0.00015326992223241683,0.28336136535016443,True,2.3734789406818447e-05,10,0.999
EX:BINANCE,2025-05-07,Q0.8000_0.9000,2.219784936137358e-05,4.887021448289205e-06,18592,0.001869845693433514,5.760288028528678e-06,0.9999989731505878,8.769004445177779e-06,0.541640275623924,True,0.034323832103659885,10,0.999
EX:BINANCE,2025-05-07,Q0.9000_0.9500,3.09952837514247e-05,1.8050518562705165e-05,9165,0.0011149838983869342,0.0001833768549078494,8.840358323117942e-05,0.0011423289069439173,1.7633170925591,True,0.13648742253021603,10,0.999
EX:BINANCE,2025-05-07,Q0.9500_0.9700,1.041076073503063e-05,3.9905695068359855e-07,3097,0.20414416781745115,1.2862718452344422e-05,0.4482181838287841,1.7452610092375147e-05,0.3321351465953441,True,3.867024785918801e-05,10,0.999
EX:BINANCE,2025-05-07,Q0.9700_0.9900,9.164796008390978e-06,3.606793339107022e-07,3134,0.22822188178339953,9.285790101362685e-05,1.0000000000261028e-06,6.753434520366734e-05,0.15868276263242279,True,4.384337842044641e-05,10,0.999
EX:BINANCE,2025-05-07,Q0.9900_0.9975,7.228936944230807e-06,4.7166447157843107e-07,1090,0.25863777542579913,7.476487131870251e-05,0.062907533147736,0.00010158515282006655,0.25532492593632206,True,1.6854205636463632e-05,10,0.999
EX:BINANCE,2025-05-14,Q0.8000_0.9000,1.7018576845788752e-05,3.484613162567168e-07,29610,0.11194085459935477,2.1922349808212844e-05,0.40593932344170236,3.0368927370194054e-06,0.051371600014198195,True,0.0004794947866817173,10,0.999
EX:BINANCE,2025-05-14,Q0.9000_0.9500,1.4451770257679753e-05,3.3590187370694206e-07,12964,0.17710134605897043,8.295591139126421e-06,0.6561317627126291,2.797602683112816e-06,0.09445438126673128,True,0.0002151157586786768,10,0.999
EX:BINANCE,2025-05-14,Q0.9500_0.9700,1.2361388912015208e-05,3.488875621146215e-07,5887,0.21137812704510395,1.9607410815452804e-06,0.9513720699631014,1.9222650905334567e-06,0.23981690990050764,True,9.833436751291186e-05,10,0.999
EX:BINANCE,2025-05-14,Q0.9700_0.9900,1.160933450890722e-05,2.5395722888136524e-07,6846,0.29071484679841664,0.00011750659981996726,1.0209847841326019e-06,5.0539435729181216e-05,0.09349529038540745,True,0.00011316417624906999,10,0.999
EX:BINANCE,2025-05-14,Q0.9900_0.9975,8.273440693393612e-06,3.1608965530287605e-07,2510,0.2785324637795178,0.00011981470218667976,0.00031938265888657545,9.81470823792696e-05,0.15424649420345496,True,4.54743828367475e-05,10,0.999
EX:BINANCE,2025-05-15,Q0.8000_0.9000,1.9197459172737247e-05,3.6292282768184215e-07,31060,0.12497350528311502,2.984965722361827e-05,0.3368407750947784,3.7918338449278566e-06,0.04705307122043457,True,0.0005744889517509402,10,0.999
EX:BINANCE,2025-05-15,Q0.9000_0.9500,1.5603576244852182e-05,3.3506253111571964e-07,15613,0.13079712610198313,2.0577574555281773e-05,0.42212398787668143,7.827803845975958e-06,0.10703637173921805,True,0.0004336205261849603,10,0.999
EX:BINANCE,2025-05-15,Q0.9500_0.9700,1.1035768790657652e-05,3.8851443707572636e-07,7002,0.1583943755443683,1.4388210182964921e-06,0.999998999555236,1.584672774474502e-06,0.2694056913456952,True,0.00013266683740286564,10,0.999
EX:BINANCE,2025-05-15,Q0.9700_0.9900,1.1661658085881813e-05,3.366820161391002e-07,6097,0.19919405130275258,0.00011711744112465644,1.101647173176233e-06,6.800443187811484e-05,0.1266028080364115,True,0.00016577872677531115,10,0.999
EX:BINANCE,2025-05-15,Q0.9900_0.9975,8.560711064383807e-06,3.5368293151489525e-07,2414,0.24916858179986923,0.00012342526346687815,0.0003404839261721287,0.00011237065696013727,0.17167474101035457,True,5.413340898076167e-05,10,0.999
EX:BINANCE,2025-05-17,Q0.8000_0.9000,2.2705319936767038e-05,1.6897389435633866e-06,19932,0.02044741421888885,5.7538071262994404e-05,0.15612792386016505,2.3060003654416765e-05,0.15007822050757896,True,0.003554378977817097,10,0.999
EX:BINANCE,2025-05-17,Q0.9000_0.9500,1.669621284239142e-05,3.9634634766933153e-07,10587,0.2037891438214866,1.8657344500098337e-05,0.4687254506177567,6.53917289668187e-06,0.09859823981616861,True,0.00019731526523386703,10,0.999
EX:BINANCE,2025-05-17,Q0.9500_0.9700,1.414231622269066e-05,4.7481857726974525e-07,3912,0.2305147255976332,2.260415016728044e-05,0.38501692147368205,2.5298878735182232e-05,0.27444955019871053,True,7.674105835742689e-05,10,0.999
EX:BINANCE,2025-05-17,Q0.9700_0.9900,1.2952938410898266e-05,4.0331022161486866e-07,4217,0.2691801139125204,4.437995762127498e-05,0.23309826845281104,2.672842287300484e-05,0.13084897748185315,True,9.545054931879416e-05,10,0.999
EX:BINANCE,2025-05-17,Q0.9900_0.9975,1.2971083831574239e-05,2.079384716885518e-06,1397,0.021885552486726856,0.00018909537435937577,0.0005545744619531724,0.000832914629943743,0.8300908886627463,True,0.0010778011841513374,10,0.999
EX:BINANCE,2025-05-22,Q0.8000_0.9000,1.502221100748725e-05,3.4580394777447866e-07,29043,0.09212327033304823,9.451819135342186e-06,0.6710554572956545,1.5225718623113528e-06,0.05852100515305027,True,0.0004564410518604386,10,0.999
EX:BINANCE,2025-05-22,Q0.9000_0.9500,1.3871696025199937e-05,3.188530133147708e-07,16273,0.1679222286008326,3.170662451861847e-06,0.9167960620013541,9.77373909871522e-07,0.08629719542361744,True,0.0002599811849795148,10,0.999
EX:BINANCE,2025-05-22,Q0.9500_0.9700,1.351933695962965e-05,3.248517405184324e-07,6602,0.2512323507408071,8.134280745491066e-06,0.624465827003521,6.506849720606413e-06,0.1958053843257333,True,0.00010582344506670913,10,0.999
EX:BINANCE,2025-05-22,Q0.9700_0.9900,1.1461293074394994e-05,2.6969385187918655e-07,6570,0.282678027199071,0.0001149757891571578,1.0000004604733772e-06,4.967646729426214e-05,0.09440787325469903,True,0.00010746013895865241,10,0.999
EX:BINANCE,2025-05-22,Q0.9900_0.9975,7.68491957029968e-06,3.188707154951795e-07,2519,0.2394810127048077,0.0001110190808250564,9.48644744518788e-05,9.885825035760278e-05,0.16808996658443728,True,4.7665384041121846e-05,10,0.999
EX:BINANCE,2025-05-23,Q0.8000_0.9000,1.6978449356261974e-05,2.9729883643480124e-07,49728,0.09531541601296778,3.265332284219538e-05,0.25851430789320734,3.857151460346916e-06,0.043881205862992045,True,0.0009834705899363818,10,0.999
EX:BINANCE,2025-05-23,Q0.9000_0.9500,1.5644305051504573e-05,2.4704023554900734e-07,25785,0.19396724621412054,1.8384458331442734e-05,0.4544775171195997,4.0959130767758776e-06,0.06278539274274354,True,0.00044570593943155134,10,0.999
EX:BINANCE,2025-05-23,Q0.9500_0.9700,1.3965731266691675e-05,2.8974604931430213e-07,10109,0.22778048283831276,3.873631770424518e-06,0.8146280160186122,2.658819887383201e-06,0.16811057041339209,True,0.00019528876811886973,10,0.999
EX:BINANCE,2025-05-23,Q0.9700_0.9900,1.1089827466951819e-05,2.325981254297699e-07,10053,0.2426309303681008,0.00011118779196702743,0.00016138419834627217,4.436809572128603e-05,0.08703760209191654,True,0.000191432174653312,10,0.999
EX:BINANCE,2025-05-23,Q0.9900_0.9975,7.450354361905409e-06,2.9282711617919324e-07,3754,0.1910806234326674,0.00010713403588429637,0.00033646911669310943,9.139081338130287e-05,0.16107451888360597,True,8.911844330719733e-05,10,0.999
EX:COINBASE,2025-05-15,Q0.8000_0.9000,3.947462736211812e-05,2.111718565262533e-05,1012,0.005580526028478361,1.3991318387769098e-05,0.9999989740572734,8.918707893841701e-05,2.9902659519746964,True,0.0011481369531569554,10,0.999
EX:COINBASE,2025-05-21,Q0.8000_0.9000,5.2989062056101675e-05,2.1918778704041887e-05,1005,0.008788312079315852,1.9099366599605488e-05,0.9999989999992313,8.724063404718955e-05,2.1160295711376977,True,0.001325829191196878,10,0.999
EX:COINBASE,2025-05-22,Q0.8000_0.9000,1.780325505223304e-05,1.612371558232989e-05,1093,0.0014494140566799762,6.723365196941544e-06,0.9577468401901732,7.116178714833888e-05,4.900387813944471,True,0.0009928825228733432,10,0.999
EX:COINBASE,2025-05-23,Q0.8000_0.9000,4.785025295554077e-05,1.4545946157042073e-05,1593,0.009206813334102115,1.6763724886710243e-05,0.9999989999834383,5.262979660781443e-05,1.4580317643148455,True,0.0016049599567184436,10,0.999
EX:GATE_IO,2025-05-01,Q0.8000_0.9000,4.592650139726663e-05,3.538631379108216e-06,3897,0.051859998766215165,5.8981422574614335e-05,0.3572243873918624,2.725783668821257e-05,0.2630485551646982,True,0.00042086260082508487,10,0.999
