label,date,qbin,mu0,mu0_se_hac,n,r2,mu1,mu2,mu1_se,mu2_se,success,cost
EX:OKX,2025-05-07,Q0.9700_0.9900,1.2836806416500283e-05,2.631604319194602e-06,1620,0.025730758758279904,0.00010502166881990428,1.0000001679521832e-06,0.00031378184363635013,0.719961661778649,True,0.00032565006593277565
EX:OKX,2025-05-08,Q0.8000_0.9000,1.7401309617582384e-05,2.3206522052438403e-06,15907,0.006994597828601012,2.9706104907327423e-05,0.2672252674731724,2.2499429863838792e-05,0.3313363942240955,True,0.003293657865525695
EX:OKX,2025-05-08,Q0.9000_0.9500,1.3858878408775958e-05,1.9091626546498925e-06,8989,0.010119829601315633,1.2590314141847084e-05,0.5311452296151704,2.1109983279771533e-05,0.5426100870301646,True,0.001807010387023005
EX:OKX,2025-05-08,Q0.9500_0.9700,9.893195770691963e-06,1.8920678685770755e-06,3879,0.008540615921902694,6.0354863700466024e-05,2.4640183976342788e-06,0.00032258658342534653,1.4838397822895544,True,0.0008120446585280403
EX:OKX,2025-05-08,Q0.9700_0.9900,1.2164384619126616e-05,1.7029771576108298e-06,4103,0.02262062136629861,9.866508894630893e-05,1.5854995925638704e-06,0.00019842022943736777,0.4842252462809521,True,0.000848643721298037
EX:OKX,2025-05-08,Q0.9900_0.9975,8.905040169226566e-06,1.512983609399232e-06,1745,0.023530206334566373,1.0193629419344087e-06,0.943719845836547,4.021052243503827e-06,0.8028200347437024,True,0.00036993929449648006
EX:OKX,2025-05-09,Q0.8000_0.9000,2.3162697925062354e-05,2.5831921821387875e-06,20582,0.008046622674577453,1.0166495080299533e-05,0.8577460043375477,6.573897225719046e-06,0.27316807051445746,True,0.006440211555145129
EX:OKX,2025-05-09,Q0.9000_0.9500,1.5493156110820128e-05,2.145450647706206e-06,10597,0.008421528652741817,7.310927642621064e-05,8.359381904680915e-06,0.00011704455280831331,0.5215304374354967,True,0.0032685144941758866
EX:OKX,2025-05-09,Q0.9500_0.9700,1.2599750493898722e-05,2.44082163518417e-06,3752,0.008884434771150085,2.173147235947119e-06,0.986664242166065,1.152438284379574e-05,1.4623003061697113,True,0.0012209520761348232
EX:OKX,2025-05-09,Q0.9700_0.9900,1.0958126115122227e-05,1.918441504510346e-06,4099,0.01209622293803303,1.3630211721386797e-06,0.9999989999776795,3.828305453788204e-06,0.6638313606577969,True,0.0012867896476662262
EX:OKX,2025-05-09,Q0.9900_0.9975,1.0693179536048238e-05,1.975392423006218e-06,1747,0.022951330071564024,1.0032105743836136e-06,0.9844458935907254,3.997551517439156e-06,0.8105926116331105,True,0.000547277930797108
EX:OKX,2025-05-10,Q0.8000_0.9000,2.206554048896088e-05,3.1229481655198693e-06,14395,0.010323035260747737,6.955358798532257e-05,1.0000023195484388e-06,4.417151851952082e-05,0.2844360749743227,True,0.003200893090128376
EX:OKX,2025-05-10,Q0.9000_0.9500,8.129253831877107e-06,2.3388821322231726e-06,5358,0.0032439824904449965,3.94835853903249e-05,1.0226845336541024e-06,0.00013461976335872486,1.106824662668294,True,0.0012014739820023186
EX:OKX,2025-05-10,Q0.9500_0.9700,1.5189506873768625e-05,2.702974228947694e-06,1978,0.018358002844734544,3.1864455345519206e-06,0.932289157441438,1.620086663542418e-05,1.403149837954343,True,0.0004478433982629777
EX:OKX,2025-05-10,Q0.9700_0.9900,1.1707868944486513e-05,2.111705820417814e-06,2068,0.02071989863529311,1.722664436333265e-05,0.4076834770373286,5.2316070818541087e-05,0.7260976458845567,True,0.00043082560443521013
EX:OKX,2025-05-11,Q0.8000_0.9000,2.7753407321580073e-05,3.029189933395942e-06,15552,0.013128867174341252,8.68425462041435e-05,0.0001671827167163141,4.867755058942047e-05,0.2500019273006438,True,0.0043268588968673576
EX:OKX,2025-05-11,Q0.9000_0.9500,1.7518881451628325e-05,2.489808970032178e-06,5871,0.011629676497575847,7.479905508404805e-05,0.0300425499376329,0.00013681955499699486,0.5963243945269773,True,0.0016635316961266773
EX:OKX,2025-05-11,Q0.9500_0.9700,1.4328792037148021e-05,3.1207659802419224e-06,1995,0.013003105316852448,6.943162252292064e-05,0.0628516504276961,0.0004229668879751629,1.6910518000224337,True,0.0005720750533316787
EX:OKX,2025-05-11,Q0.9700_0.9900,1.3763304105034425e-05,1.985747894198218e-06,2183,0.021320827875457415,4.822898000551137e-05,0.200441277142637,0.00013540656318876274,0.6731259499883699,True,0.0006141944601140931
EX:OKX,2025-05-12,Q0.8000_0.9000,3.201980222716402e-05,2.5722331621746005e-06,22360,0.01452668714247829,0.00010243948242609991,1.0000000016624626e-06,4.401838620541873e-05,0.19116529210301927,True,0.007516030624084035
EX:OKX,2025-05-12,Q0.9000_0.9500,1.77966223531128e-05,1.9655361277322277e-06,9907,0.010116329533838786,8.388698716124873e-05,2.1339500184006996e-05,0.00012624075482613339,0.49034471683753406,True,0.003348655146118172
EX:OKX,2025-05-12,Q0.9500_0.9700,1.6510756461606455e-05,2.39211835592704e-06,3790,0.015238742892696777,0.000100565340427427,0.00010472477938689002,0.00040815779885001834,1.1262797153915307,True,0.0012319820699843015
EX:OKX,2025-05-12,Q0.9700_0.9900,8.562883251432475e-06,1.9288945679393644e-06,3900,0.0068445616740561155,3.2623038221430945e-06,0.7305661782432205,1.2439318318319448e-05,0.9062041860275949,True,0.0013278694289977923
EX:OKX,2025-05-12,Q0.9900_0.9975,8.961634546770142e-06,2.5515579842026593e-06,1532,0.01339371487301122,0.00010215090890036024,1.2530617720110976e-06,0.0005694185161850636,1.1520858091260795,True,0.0005804457664544695
EX:OKX,2025-05-13,Q0.8000_0.9000,3.374981975064127e-05,3.1424598921387632e-06,14467,0.017486553656575365,7.761588820983067e-05,0.14168749536697003,3.9153484224539754e-05,0.21921429619361799,True,0.004620130238612944
EX:OKX,2025-05-13,Q0.9000_0.9500,2.1093480494870342e-05,2.7781853107425444e-06,6762,0.015948507371907006,0.00010039898844290073,1.0000000022057748e-06,0.00014264456158736142,0.46144530949397616,True,0.0020451795284457948
EX:OKX,2025-05-13,Q0.9500_0.9700,1.6100601647186822e-05,2.4899011049815687e-06,2794,0.01585926701912599,9.837767393536901e-05,4.570077208422536e-05,0.0004487124030510905,1.2646635421840198,True,0.0008319243630265532
EX:OKX,2025-05-13,Q0.9700_0.9900,1.0318311893877257e-05,1.9547555367994873e-06,3036,0.012064741320232608,3.3914902147709625e-05,0.21418052186873632,0.00011179175352433246,0.7940845094439127,True,0.0008386361336903467
EX:OKX,2025-05-13,Q0.9900_0.9975,9.372657908236544e-06,2.3240558985359586e-06,1096,0.019319699975528848,4.123752849239546e-05,0.19609788349322593,0.00022846016587263054,1.13986530894112,True,0.00031542840214548486
EX:OKX,2025-05-14,Q0.8000_0.9000,2.6317068153893274e-05,3.3399881649968503e-06,11306,0.01077153472233161,3.6403551003392005e-05,0.3596058704712882,2.7820355804213882e-05,0.3306419459202118,True,0.003511155067014624
EX:OKX,2025-05-14,Q0.9000_0.9500,2.0865094269303495e-05,2.867468632350221e-06,5694,0.015387521539408033,9.833387951410477e-05,0.0006535470639806128,0.00015993148293564662,0.5294970609035585,True,0.0017333566245255347
EX:OKX,2025-05-14,Q0.9500_0.9700,1.3026001371186381e-05,3.3472679665414033e-06,2129,0.010660620649078911,7.995466138176729e-05,3.1741946933776528e-06,0.0005144908220605086,1.7867825989982873,True,0.0006171110126915399
EX:OKX,2025-05-14,Q0.9700_0.9900,1.2525037485618514e-05,2.4478570814762476e-06,1980,0.016608924850830542,1.6179540537522837e-06,0.9918913184494995,5.619653847205397e-06,0.8250963636963277,True,0.0005779762995772385
EX:OKX,2025-05-15,Q0.8000_0.9000,2.8137417424781984e-05,3.031116213978776e-06,11615,0.011400356338999384,8.91222647283482e-05,1.1518094277268027e-06,6.120681121683956e-05,0.30433187356407526,True,0.0038888934587037577
EX:OKX,2025-05-15,Q0.9000_0.9500,1.4482438800642135e-05,2.788817114812959e-06,6283,0.006631483262104276,1.4118394164256933e-05,0.5082293603571301,3.322465618223872e-05,0.7586749407053083,True,0.0021343237498671268
EX:OKX,2025-05-15,Q0.9500_0.9700,1.6790259909580532e-05,2.848546772001053e-06,2243,0.01514106401746984,0.00010307042052780808,4.96234863745534e-05,0.0005388762365478285,1.4493911351572664,True,0.0007616060294468217
EX:OKX,2025-05-15,Q0.9700_0.9900,1.5194119787082113e-05,2.126089188841016e-06,2447,0.021412197410062728,8.777210258269429e-05,0.07776675557954596,0.00024338478027389896,0.6707418571432092,True,0.0008135365958750775
EX:OKX,2025-05-16,Q0.8000_0.9000,3.460718078413665e-05,4.0194737782955685e-06,10705,0.016699437250837335,4.984834327553352e-05,0.3418564469585608,3.0125976591479943e-05,0.2621196830116633,True,0.0036656983061074946
EX:OKX,2025-05-16,Q0.9000_0.9500,2.100150091065624e-05,3.216648637934148e-06,4729,0.013947259775235143,9.866670930020664e-05,0.00015278547381742657,0.00018016393186366498,0.5953250088763835,True,0.001606076820060758
EX:OKX,2025-05-16,Q0.9500_0.9700,2.4118215989080467e-05,3.76338734427243e-06,1826,0.03305595451539933,0.00014696794658995469,0.00030321462822071286,0.0005714390656268858,1.0781303608502797,True,0.0005749604889864605
EX:OKX,2025-05-16,Q0.9700_0.9900,1.5261241304102688e-05,2.937831779488103e-06,1687,0.02175839907265764,1.937085875818681e-06,0.9999989999933555,6.208224306689372e-06,0.7599755953416086,True,0.0005578545013494721
EX:OKX,2025-05-17,Q0.8000_0.9000,2.3791539068922357e-05,4.009891602387214e-06,8023,0.008602980650846082,7.60345831415154e-05,1.0000000052642947e-06,6.927689265820556e-05,0.4044071473903937,True,0.0025465076718946753
EX:OKX,2025-05-17,Q0.9000_0.9500,2.1902376417151817e-05,2.9173130895973826e-06,4445,0.017062451195618666,0.00010603596306174805,2.9474662919406292e-05,0.00017276960554798429,0.5267950204813069,True,0.0013731929596546408
EX:OKX,2025-05-17,Q0.9500_0.9700,2.159718072021198e-05,3.5662925493825087e-06,1595,0.028171809096594336,0.0001313271399590373,1.1639159669860822e-06,0.0005946633058393045,1.2576187434138657,True,0.0004721492982025518
EX:OKX,2025-05-17,Q0.9700_0.9900,1.8263524894005272e-05,2.886302571461384e-06,1467,0.03560149341501195,2.3517593560746613e-06,0.9925624963212699,6.305875721265722e-06,0.6369870434504922,True,0.00041520840838601237
EX:OKX,2025-05-18,Q0.8000_0.9000,3.420917545916603e-05,3.6269695991562447e-06,11741,0.017292025221732454,4.500811680772058e-05,0.3799034121980938,2.442862155553062e-05,0.2372574883272033,True,0.0036909104013507464
EX:OKX,2025-05-18,Q0.9000_0.9500,2.1072120980775095e-05,2.989375208959642e-06,5293,0.015537296519351762,2.5472032973409572e-05,0.4388125681315219,4.195206724308922e-05,0.5308821853103016,True,0.001619206262269309
EX:OKX,2025-05-18,Q0.9500_0.9700,2.1134222437258762e-05,3.3521997041958523e-06,2068,0.026724467573183253,2.3543872792270007e-05,0.4701380169804738,9.762800210464314e-05,1.146308273921835,True,0.000621530197712312
EX:OKX,2025-05-18,Q0.9700_0.9900,1.4497380960558039e-05,2.7647416470158213e-06,1942,0.021365777945164255,0.00011786920962817289,0.0006573475558196839,0.0003490124925983209,0.716974630995947,True,0.0005904206519039127
EX:OKX,2025-05-19,Q0.8000_0.9000,3.426953700532652e-05,2.9927470452432967e-06,15709,0.017979793601954563,0.00010501411323910723,0.006229607431406427,4.604859676559261e-05,0.19725413619394275,True,0.004759430215195496
EX:OKX,2025-05-19,Q0.9000_0.9500,2.3164840813308285e-05,2.4238292036105944e-06,7478,0.018563190675832786,3.578425345054688e-05,0.35950055222861976,4.5647049057977887e-05,0.4123443832825071,True,0.002302914544916256
EX:OKX,2025-05-19,Q0.9500_0.9700,2.0155046831405174e-05,2.7414349902699555e-06,2888,0.023349917491099936,6.1235771785263515e-06,0.829474671448248,2.250708744060741e-05,1.0142085487558656,True,0.0009030007230668674
EX:OKX,2025-05-19,Q0.9700_0.9900,1.3383062235956676e-05,2.287616945783817e-06,2712,0.01946724567747804,2.2649220202595164e-05,0.37383306736147914,6.119170891452774e-05,0.6482027449818192,True,0.000777435362751665
EX:OKX,2025-05-20,Q0.8000_0.9000,2.867856801816445e-05,3.6373897201393476e-06,12726,0.01225387651777543,6.305602517506664e-05,0.1568510808648647,3.9057963344667765e-05,0.2728156089065117,True,0.004071884677510497
EX:OKX,2025-05-20,Q0.9000_0.9500,2.2227461479549875e-05,2.575239584663108e-06,7154,0.01679033473178637,0.00010467205183901503,0.000491947351134434,0.00014285646198493662,0.4439688724518954,True,0.0022690306372415273
EX:OKX,2025-05-20,Q0.9500_0.9700,1.4626422588047866e-05,2.5260875762244744e-06,2971,0.011787546627606171,9.005008000905139e-05,7.789060769431006e-06,0.00047289315114077454,1.4529641221628888,True,0.0009936351717225317
EX:OKX,2025-05-20,Q0.9700_0.9900,1.193652193059902e-05,2.388333632467526e-06,2829,0.013365676598645737,9.792215458036475e-05,1.9726682654024265e-05,0.00030894817953495957,0.7620181201595351,True,0.0009495727965490263
EX:OKX,2025-05-20,Q0.9900_0.9975,3.904224915727942e-06,2.229912612803011e-06,1202,0.0031210071631502245,3.528167120943251e-07,0.9999989996565812,4.507486769576099e-06,2.6046302239603314,True,0.0003724163477406153
EX:OKX,2025-05-21,Q0.8000_0.9000,2.837351687932238e-05,2.8171301924913947e-06,17091,0.011769013449925647,4.012987435115189e-05,0.349363612352753,2.2883193919170195e-05,0.2478661640700999,True,0.005575144786906899
EX:OKX,2025-05-21,Q0.9000_0.9500,1.8561956236474603e-05,2.205458028631468e-06,8512,0.011245934691302417,8.809884332097418e-05,2.6397329828659656e-05,0.00013636953521744288,0.5022643219981586,True,0.0028481376453793946
EX:OKX,2025-05-21,Q0.9500_0.9700,1.0862405850009252e-05,2.5007689510606763e-06,3417,0.006747088120021116,6.687380170868928e-05,1.0000006655242032e-06,0.0004225344286351117,1.753079027667748,True,0.001095852796415915
EX:OKX,2025-05-21,Q0.9700_0.9900,1.029164377299957e-05,2.29410652064528e-06,3305,0.009894061680795763,1.240692715829775e-05,0.4550852673819874,4.318132928980407e-05,0.835775820681038,True,0.001101687222705304
EX:OKX,2025-05-21,Q0.9900_0.9975,6.636819210554375e-06,2.74141913032769e-06,1086,0.008645755140895495,7.720802172190888e-05,0.00033586755273973295,0.0006312737981446225,1.6925486915568322,True,0.00034829727692696515
EX:OKX,2025-05-22,Q0.8000_0.9000,2.7414792593448778e-05,3.0964534102911207e-06,12157,0.014035058465691863,8.6966014552488e-05,1.0000015305751451e-06,5.049601133688884e-05,0.25700539608945855,True,0.0031447518370303247
EX:OKX,2025-05-22,Q0.9000_0.9500,1.830930225692565e-05,2.1895665135644214e-06,6908,0.013803492499218861,8.810718539195164e-05,1.0000044302821864e-06,0.0001324135989276299,0.4873568840906069,True,0.0018309497898514326
EX:OKX,2025-05-22,Q0.9500_0.9700,1.7784996570851877e-05,2.4520058913155882e-06,2627,0.021510743365968477,9.432356388220808e-06,0.675071813905163,3.8409603212033753e-05,1.122482463950032,True,0.0007015008669197598
EX:OKX,2025-05-22,Q0.9700_0.9900,1.3880138764018741e-05,2.011496370525817e-06,2899,0.023551142770468103,0.000111821679055878,0.000370472241574746,0.0002682459513950998,0.5800056165608183,True,0.0007355530647158307
EX:OKX,2025-05-23,Q0.8000_0.9000,2.912270052154057e-05,2.266186001594062e-06,21092,0.015102879678259407,7.23441134774427e-05,0.10700292393376974,3.210996042407526e-05,0.19421741687376545,True,0.00576062919597395
EX:OKX,2025-05-23,Q0.9000_0.9500,2.1065188800576555e-05,1.8341761359492718e-06,11951,0.017604639243448017,3.856117207405847e-05,0.3057695733056392,4.128870977052205e-05,0.3444823922724826,True,0.003276202103959314
EX:OKX,2025-05-23,Q0.9500_0.9700,1.4423835150918521e-05,1.8981261866663858e-06,5145,0.013945238150852801,8.818703638621934e-05,6.366397628470209e-06,0.0003183484120468715,1.000376301031659,True,0.0014036707187156214
EX:OKX,2025-05-23,Q0.9700_0.9900,1.0920600897966253e-05,1.8340833744239762e-06,5011,0.013994720287054951,1.123513652455091e-05,0.4931939605881126,2.6269366542256734e-05,0.5593378544919279,True,0.0013397043810116317
EX:OKX,2025-05-23,Q0.9900_0.9975,8.29876625170041e-06,1.4916832379869409e-06,1825,0.016228636156976894,5.1469736608015945e-06,0.5980225785387884,2.366792916304196e-05,0.9418189365959818,True,0.0004879815010616522
EX:OKX,2025-05-24,Q0.8000_0.9000,2.1316448458281697e-05,3.9508328651675055e-06,7217,0.008686333954767145,6.675782826931975e-05,1.000000581342248e-06,6.261609910804183e-05,0.4222390113366954,True,0.0017659721833236234
EX:OKX,2025-05-24,Q0.9000_0.9500,1.6305806246562995e-05,3.0932863222916235e-06,3368,0.011818098599633675,7.76935603997385e-05,1.061141522094558e-06,0.00018844813817330352,0.7890010337601162,True,0.0008200936565248525
EX:OKX,2025-05-24,Q0.9500_0.9700,1.4079269713243518e-05,4.12676866721036e-06,1363,0.015091243896332207,2.311864802773371e-06,0.9999989998937691,1.5767152125909454e-05,1.8752110489609726,True,0.0003273488725420631
EX:OKX,2025-05-24,Q0.9700_0.9900,1.3999901384579354e-05,2.5574689711635776e-06,1378,0.02460808734117026,2.404398695187515e-06,0.9202226772622598,8.103835316594391e-06,0.7973064557010092,True,0.0003433296385829438
EX:OKX,2025-05-25,Q0.8000_0.9000,2.6141934189487424e-05,3.479515088565679e-06,7806,0.011961730753938693,8.195041708659107e-05,1.1189914275482727e-06,6.344199627526604e-05,0.3462799176495672,True,0.0021089973325398685
EX:OKX,2025-05-25,Q0.9000_0.9500,2.154510248086728e-05,3.0582525844399336e-06,4221,0.01855297252005328,2.7027811204467606e-05,0.4271805915181949,4.706878076116765e-05,0.5589352865321777,True,0.0011446455074159293
EX:OKX,2025-05-25,Q0.9500_0.9700,1.0982932144923587e-05,3.2677657068275666e-06,1694,0.00766400716442639,1.905282353804831e-06,0.9859338845995862,1.6361994957084588e-05,2.3655513234062946,True,0.00048815072238748026
EX:OKX,2025-05-25,Q0.9700_0.9900,8.532808741026922e-06,2.5096332190887593e-06,1728,0.008178449778472041,5.421707654044213e-06,0.6085663874282663,2.872170698132393e-05,1.2645539410664153,True,0.00048527304618810015
EX:OKX,2025-05-26,Q0.8000_0.9000,2.9782539610084518e-05,3.513344986373433e-06,8332,0.019931902892983855,9.537698053972924e-05,1.0000000000478793e-06,5.4853432868762e-05,0.2566637628697869,True,0.0017454505542076706
EX:OKX,2025-05-26,Q0.9000_0.9500,1.8828364321096566e-05,2.7303709336978354e-06,3709,0.018386548821931137,8.88915899650533e-05,1.0000518991204166e-06,0.00015879756989608547,0.5828861011415756,True,0.0007624553200168594
EX:OKX,2025-05-26,Q0.9500_0.9700,1.7256170508737272e-05,3.995518112069784e-06,1482,0.024702576420197242,0.00010764910872317403,5.316886752457291e-06,0.0005363149247708488,1.3802327421365315,True,0.0003230644473759019
EX:OKX,2025-05-26,Q0.9700_0.9900,1.0747707796606868e-05,2.2430744441815816e-06,1451,0.017618367804080437,6.491108572443878e-05,0.06899848045752487,0.0002538312062395372,0.9436072182717342,True,0.00029774449791373874
EX:OKX,2025-05-27,Q0.8000_0.9000,3.1874966287617196e-05,3.1179616257245576e-06,12832,0.02056126373530609,4.714258327909254e-05,0.32695815444815923,2.1307602425507663e-05,0.20021718998091084,True,0.0028669050585244495
EX:OKX,2025-05-27,Q0.9000_0.9500,2.130270448130175e-05,2.074824132554444e-06,6658,0.022132545700097705,8.226927245520187e-05,0.06332028581089846,0.00010039630091036914,0.3969661254728521,True,0.001456416875952846
EX:OKX,2025-05-27,Q0.9500_0.9700,1.6080788394062777e-05,2.3327883464399424e-06,2789,0.023000022004913467,9.827797081549198e-05,0.0007181504606598783,0.0003700883655942183,1.0433268932989053,True,0.0005685489178604411
EX:OKX,2025-05-27,Q0.9700_0.9900,1.2512260934217408e-05,1.8972784417024815e-06,2708,0.022689530286623905,8.220003300984885e-06,0.6011163316840894,2.0154122609788056e-05,0.5882982597498722,True,0.0005680662030723933
EX:OKX,2025-05-28,Q0.8000_0.9000,3.019808859435502e-05,3.238489963413413e-06,11102,0.021656004982532506,3.320192394295253e-05,0.45860015325949677,1.5719614433995246e-05,0.20536598069019285,True,0.0021560195600402476
EX:OKX,2025-05-28,Q0.9000_0.9500,2.1077745718637694e-05,2.4349210212304456e-06,5267,0.02394379395338897,9.930391266434664e-05,6.458156815177123e-05,0.00012308429911062633,0.40694876133519003,True,0.0010174150124076953
EX:OKX,2025-05-28,Q0.9500_0.9700,1.7282656502458368e-05,2.5996407565611167e-06,1930,0.02911733588403609,0.00010576224412381298,0.001095221073343597,0.00042182171427319545,1.1033421109387922,True,0.0003586777702400621
EX:OKX,2025-05-28,Q0.9700_0.9900,1.1629053645916922e-05,2.2672903052718334e-06,1891,0.021641915393474487,2.2124230459631246e-06,0.8957048489981538,6.6788676860585185e-06,0.7143651620155392,True,0.00037026020681693247
EX:OKX,2025-05-29,Q0.8000_0.9000,2.8196887698431942e-05,3.2951959794927866e-06,10479,0.015039876448679546,9.040644961675466e-05,1.0000003183343729e-06,5.373907945946543e-05,0.26675678684631404,True,0.0025874162477379633
EX:OKX,2025-05-29,Q0.9000_0.9500,1.7088971158779144e-05,2.9857057220344758e-06,4667,0.01288339846206199,8.168771055266046e-05,1.00581665347418e-06,0.0001540220987806905,0.6140053291499802,True,0.0011410602603758322
EX:OKX,2025-05-29,Q0.9500_0.9700,1.084012837426197e-05,2.988393369378887e-06,1895,0.008450131853072307,6.810465707206529e-05,5.466340288688293e-06,0.0005145443700494954,2.0931919407601143,True,0.00048473479880377005
EX:OKX,2025-05-29,Q0.9700_0.9900,8.474465735963766e-06,2.5395897372582245e-06,2154,0.008883214910896053,1.0573079073636533e-06,0.9999989996338409,4.645975132488892e-06,1.0396336946371736,True,0.0005479941212306763
EX:OKX,2025-05-30,Q0.8000_0.9000,2.5946791657671236e-05,3.118206226662564e-06,13224,0.00959044893161709,8.31049873163547e-05,1.0000044532347822e-06,5.574131923091464e-05,0.2953762938280466,True,0.004557483866117299
EX:OKX,2025-05-30,Q0.9000_0.9500,2.1147983845266987e-05,2.5274319454728916e-06,8003,0.013757422051814294,3.2396845463309856e-05,0.36176063404986114,4.802158882028179e-05,0.4807681690050037,True,0.002758876375591934
EX:OKX,2025-05-30,Q0.9500_0.9700,1.5413391596652406e-05,2.6908127745343746e-06,3533,0.012532520029351013,9.452230148105164e-05,7.423872797672745e-05,0.00041649743872934056,1.2291389580060585,True,0.0011976808288558529
EX:OKX,2025-05-30,Q0.9700_0.9900,1.4112020245034906e-05,2.1719633482316726e-06,3272,0.018764796706447706,0.00011545794508809756,0.00020365251395917464,0.0002844691898071653,0.5943947367302742,True,0.001092656255810627
EX:OKX,2025-05-30,Q0.9900_0.9975,8.309093714426936e-06,2.005461527642899e-06,1198,0.013101861808369142,7.856882255882824e-07,0.9854318574463674,4.856924852128202e-06,1.2610469399363657,True,0.00039443914312312583
EX:OKX,2025-05-31,Q0.8000_0.9000,2.937146326095728e-05,4.198445717041765e-06,8114,0.012079128480692147,9.206990666251006e-05,0.00822261295059634,7.030271033094529e-05,0.3352047446638442,True,0.0028555456649511906
EX:OKX,2025-05-31,Q0.9000_0.9500,2.23786037015632e-05,2.9233633715547596e-06,4850,0.01582465970446556,0.00010565440593901583,1.0000074792314512e-06,0.0001851312866981875,0.5729505917416328,True,0.0016279483807532464
EX:OKX,2025-05-31,Q0.9500_0.9700,9.829246423628702e-06,3.0843923013931613e-06,2106,0.005352027254721503,5.971380267015452e-05,0.0003833100128076279,0.0005488963726332858,2.5580546576272765,True,0.0006907121909578765
EX:OKX,2025-05-31,Q0.9700_0.9900,1.1651601471351892e-05,2.737367162219025e-06,1977,0.013091582169710403,9.525303809624784e-05,1.1079494065248437e-05,0.00036740704532500817,0.932877953874868,True,0.0006418259125880709
ALL,2025-05-01,Q0.8000_0.9000,1.9882668824609875e-05,1.94946985893392e-06,14890,0.013434650123479552,5.220858685127398e-05,0.0770139551005786,3.0112096972676114e-05,0.2562715417546802,True,0.002069916221363925
ALL,2025-05-01,Q0.9000_0.9500,1.729729403458245e-05,2.041324319866459e-06,6677,0.02302466115267965,7.648742205420145e-06,0.7628771471620877,9.363439786033865e-06,0.3915466551565025,True,0.0009191824138047311
ALL,2025-05-01,Q0.9500_0.9700,1.2113857172263257e-05,1.8098002213894641e-06,3023,0.019835697901951277,7.450883166164889e-05,1.112329724886022e-06,0.0002780911275474918,1.0302337850957584,True,0.0004126590754296663
ALL,2025-05-01,Q0.9700_0.9900,8.506751361729908e-06,1.497227790852297e-06,2787,0.01795655855382927,6.999221191366747e-05,4.256118524653505e-05,0.00020828098846917116,0.7124559349142743,True,0.00036447303826094913
ALL,2025-05-02,Q0.8000_0.9000,2.7240039814220758e-05,2.664754971213043e-06,11311,0.020230607294331016,3.6825750992445464e-05,0.3687640535508738,2.0271094934200044e-05,0.2395229296096167,True,0.0019554323336307164
ALL,2025-05-02,Q0.9000_0.9500,1.889576608943508e-05,2.281813322381154e-06,5235,0.02393124927801704,8.872538244999205e-05,1.00000186528122e-06,0.0001171363523335156,0.4316014629153827,True,0.0008230147400882296
ALL,2025-05-02,Q0.9500_0.9700,1.3253388366540512e-05,2.5749304438288007e-06,2187,0.019429592007327412,8.202146196009705e-05,0.0007806827207369967,0.00036392338819606437,1.2232112757994578,True,0.00036647314059719586
ALL,2025-05-02,Q0.9700_0.9900,1.0421330965353286e-05,2.2392024937924575e-06,1904,0.022623504555992935,5.9041440972831565e-06,0.6347676343545585,1.889411565688397e-05,0.7567148271617133,True,0.00029606394517253925
ALL,2025-05-03,Q0.8000_0.9000,2.2230244493332127e-05,2.713367587149173e-06,7348,0.019048819799964645,1.9186548418520014e-05,0.5633717052907946,1.3952952416589952e-05,0.3099146414044314,True,0.0009175002631587631
ALL,2025-05-03,Q0.9000_0.9500,1.5631532870872583e-05,2.2056974946208615e-06,4069,0.021320831439911703,7.309507526550824e-05,1.000000035278038e-06,0.00011741113775862954,0.5260005029823888,True,0.0004901090276169974
ALL,2025-05-03,Q0.9500_0.9700,1.3615422542110622e-05,2.065669229860702e-06,1518,0.027944002439117988,5.6898863552018545e-05,0.10691734831381934,0.0002582597975020197,1.249549220339238,True,0.00018543798087936966
ALL,2025-05-03,Q0.9700_0.9900,1.3123582186180462e-05,1.883064989903749e-06,1421,0.047045077098489374,3.7236347499823446e-05,0.25176400990371145,9.682219125974445e-05,0.6204209747902889,True,0.00016306831698918164
ALL,2025-05-04,Q0.8000_0.9000,2.6416633145720808e-05,1.0487664039250885e-06,24649,0.056739101673255576,4.5142552030743785e-05,0.26506963891947527,9.52571542549072e-06,0.09295822550932671,True,0.0013567417966164174
ALL,2025-05-04,Q0.9000_0.9500,2.1188048652014876e-05,8.864092830130242e-07,12488,0.0830113423074178,4.631999320880613e-05,0.2471546915113784,2.10051572660126e-05,0.14701563660344802,True,0.0006723606179354385
ALL,2025-05-04,Q0.9500_0.9700,1.6725795535395714e-05,1.0515178371034505e-06,6126,0.09402448066619573,3.2203273977492206e-06,0.9531924949219832,3.645676985586073e-06,0.3102335639671609,True,0.00030950330779751727
ALL,2025-05-04,Q0.9700_0.9900,1.2545435489497534e-05,7.060919324836009e-07,5441,0.08985470478781443,1.539218067359064e-05,0.45141708947064946,1.3609473625979114e-05,0.2099572466162662,True,0.0002861550280325143
ALL,2025-05-04,Q0.9900_0.9975,9.646877824709453e-06,6.67540866562734e-07,1979,0.10698642478061704,6.219113431555813e-06,0.5898637607511815,1.074207555819825e-05,0.35297939128131617,True,9.986520545743772e-05
ALL,2025-05-05,Q0.8000_0.9000,2.5000614918984873e-05,1.062758414262056e-06,29467,0.04507916500881648,1.967314787943294e-05,0.6041399835717032,4.49295678916255e-06,0.09803622285817266,True,0.001867727979967034
