date,ticker,r_cds,r_equity,m,r_index,gamma,beta_equity,beta_index,f,rho,c,mu_boxcar,mu_ew,pred_boxcar,pred_ew,q_boxcar,q_ew
2018-12-19,AES,0.003207760446813701,-0.07237257235591787,-0.0534918585873132,0.05711866369963061,0.5627425946089178,-0.3835761697118717,0.6792444370246817,0.06655792866473599,-0.06335016821792229,-0.04227042506403992,0.04178238423924351,0.01263796940252408,0.0002384754061552482,-0.0002197701153536941,-0.06358864362407754,-0.0631303981025686
2018-12-26,AES,0.057127623742786016,-0.031207569846350425,-0.014496529640890432,0.07203683930707046,0.7400646509533413,-0.17703958529792124,0.6634709369599702,0.053319324494450634,0.003808299248335381,-0.02047920069763008,-0.0882601013872985,-0.23842020679354736,-0.0017661591419818655,-0.0005342123385910235,0.005574458390317246,0.0043425115869264045
2019-01-02,AES,-0.01930270237833298,-0.007002824705260036,0.01624813743233755,-0.013640402888338454,0.7392831296120012,-0.24092630219949004,0.6601370034998221,-0.0073173700280485315,-0.011985332350284449,-0.019014798596604446,-0.09215056930266322,-0.21478703476049732,0.0018074963299036654,0.004882655265295524,-0.013792828680188114,-0.016867987615579973
2019-01-09,AES,-0.06315778738679934,0.059238704671700226,0.031137597604876444,-0.08123170658694318,0.7176700756498051,-0.22625726257211318,0.6690286557085786,-0.06774952661611303,0.0045917392293136905,0.036892182643055355,-0.09172390638148574,-0.19888788901423432,0.0017522245158525813,0.0040841322071327344,0.002839514713461109,0.000507607022180956
2019-01-16,AES,-0.02264707849110703,0.03262290614778718,0.011668115586869199,-0.021968883422451173,0.7835354713305153,-0.21689484562266445,0.6664617664272557,-0.021717161044848235,-0.0009299174462587961,0.023480523701890688,-0.1154834225872311,-0.21422035297780917,-0.0033838951069602827,-0.007337408327004855,0.0024539776607014866,0.006407490880746059
2019-01-23,AES,-0.01229955543392136,0.02321086093718705,0.009311113961515405,-0.021124449850468588,0.8016280476272387,-0.28954646311248283,0.5844516486989614,-0.01906684223312309,0.00676728679920173,0.01574681083098273,-0.21913667762351338,-0.26043134455419725,-0.0027116112412349383,-0.005030006075522837,0.009478898040436667,0.011797292874724568
2019-01-30,AES,-0.04170694065868907,0.026465256174629026,0.01583099061484816,-0.06004595680191988,0.7851690653469936,-0.2771464810371374,0.5865412693614879,-0.04255418434116796,0.0008472436824788834,0.014035252070051667,-0.19963481496472563,-0.22821701897448546,-0.0034507038086675113,-0.0041009631171534285,0.004297947491146394,0.004948206799632312
2019-02-06,AES,-0.11975452985878166,0.05119745124059505,0.019283637033226997,-0.07961584959867886,0.9858448631639443,-0.3508560198871669,0.5319691472529904,-0.060316109589474004,-0.05943842026930765,0.03218677672827021,-0.3084587672023183,-0.29565095381319273,-0.002801924949988047,-0.0032030833879826675,-0.05663649531931961,-0.05623533688132498
2019-02-13,AES,-0.0644721425686301,0.0035337878515555587,0.008249916282792924,-0.0071944259645709,1.0241554147391327,-0.40696429538715784,0.5879530530113213,-0.005668110193589386,-0.05880403237504071,-0.004915408580611352,-0.40343346748342745,-0.421239503641502,-0.009928293469818496,-0.009516051239885363,-0.04887573890522222,-0.049287981135155354
2019-02-20,AES,-0.024747760851259293,0.0064556173153853535,0.01243641242165383,-0.03082565381845244,1.1605657239200329,-0.40659869917360814,0.5986261562336714,-0.021077888261528285,-0.003669872589731008,-0.007977656669719413,-0.5631298155951235,-0.6383058931296803,0.0019830403277738304,0.0020705642706919055,-0.005652912917504839,-0.005740436860422913
2019-02-27,AES,-0.012464952133955931,0.0005828754169552308,0.002837627243171603,-0.04342953153414204,1.1901595750667142,-0.3888185646647504,0.6123087761905442,-0.02681891608719806,0.014353963953242128,-0.0027943538169756164,-0.559640418263844,-0.6330197799110466,0.0044924563293003,0.005092185265647201,0.009861507623941827,0.009261778687594927
2019-03-06,AES,-0.015178540202147373,0.024475674740276343,-0.006697742027911957,0.022287923915696915,1.0867405147665499,-0.15344881102568167,0.6415349642632866,0.010542719284812757,-0.025721259486960128,0.031754382359462936,-0.6203773152327156,-0.6792208425738785,0.001563833338909403,0.0017688812382154978,-0.027285092825869533,-0.027490140725175628
2019-03-13,AES,-0.04460278053090294,0.030716518099660473,0.014459288712187712,0.041818266079024,1.1530468900736333,-0.2262866870232915,0.6207018319647695,0.01900593524717724,-0.06360871577808018,0.014044280217395642,-0.6737226168905377,-0.7144060525592145,-0.01969969847503672,-0.02156823834160752,-0.04390901730304346,-0.042040477436472656
2019-03-20,AES,0.05893557107456626,-0.010485790433284792,0.005154801133747444,0.06729589675995705,1.208119240423885,-0.5548340658100723,0.385454205441427,0.03175736015440931,0.027178210920156952,-0.016713404863523934,-0.8305191062004659,-0.9451859079850385,-0.009461949220407802,-0.010033318791145088,0.03664016014056475,0.03721152971130204
2019-03-27,AES,0.06646151620585816,0.017847603356795583,-0.006748783951136872,0.0303578773839389,1.2776310550287178,-0.5184120242505426,0.4616908057182508,0.004763540685069437,0.06169797552078873,0.026470059316447463,-0.7750618340780202,-0.8466795090776577,0.013880802068820417,0.01579727475145143,0.04781717345196831,0.0459007007693373
2019-04-03,AES,-0.05788520903047567,-0.010411363694681097,0.02420884799981149,-0.07515176772869547,1.292286481422853,-0.32425188658351317,0.6135213232719109,-0.042731307663225096,-0.015153901367250575,-0.04169613069565816,-0.8565270188952586,-0.9858369515308224,-0.020515932721959756,-0.022411656827306215,0.005362031354709182,0.007257755460055641
2019-04-10,AES,-0.02104346003309432,0.0,0.006529056969301283,-0.010302416191503981,1.2747334513882866,-0.2539900540712931,0.670287352716561,-0.0069055792755874385,-0.01413788075750688,-0.008322807324788172,-0.8354072239831806,-0.936612853522262,0.03571386252421917,0.04110558637563839,-0.04985174328172605,-0.05524346713314527
2019-04-17,AES,-0.03377773355884994,-0.019933428199974568,0.004023955525898737,-0.03684445354745884,1.1946688630934912,-0.6128290233691666,0.6453555324858928,-0.011561988602082225,-0.022215744956767716,-0.024740722573238783,-0.5107213859419876,-0.5423288122194913,0.006952933362948168,0.007795248317785833,-0.029168678319715882,-0.03001099327455355
2019-04-24,AES,0.00843576306888516,0.001694846401723904,0.009603987542198711,-0.0033993157217283507,1.1029480803996103,-0.5534627617334723,0.7003357419164585,-0.003318696668197056,0.011754459737082217,-0.008897853222125936,-0.5750175139020396,-0.5596870847237685,0.012635616121810729,0.013417606686596544,-0.0008811563847285122,-0.0016631469495143273
2019-05-01,AES,-0.01581140849838225,-0.03916902747858908,-0.0014371488705184898,-0.012988179559441086,1.2057228193553817,-0.5684495216271029,0.690186056840178,0.013301354497139971,-0.02911276299552222,-0.03743622429059412,-0.6253314178178792,-0.5836740764901511,0.005116421438852109,0.0049800135301916555,-0.03422918443437433,-0.03409277652571387
2019-05-08,AES,0.009883292791985188,-0.05443790320765274,-0.014667025728077654,0.046737360141983465,0.9153712187703712,-0.5837216010303875,0.7766212320238188,0.06807380623211645,-0.058190513440131264,-0.0410121299912059,-0.6045616301962549,-0.5362112963762179,0.02341004721338535,0.021850553640090687,-0.08160056065351662,-0.08004106708022195
2019-05-15,AES,0.03581522546294691,0.01501878320768335,-0.008590413188181878,0.029433773717798963,1.0709803450398214,-0.35233838186618793,0.7370116035046468,0.016401338991953715,0.019413886470993194,0.02421894688799701,-0.33220074585444986,-0.09057580082447558,0.024794360165304157,0.021991167389734483,-0.005380473694310963,-0.002577280918741289
2019-05-22,AES,0.010558589715670585,0.020345171806721796,0.001999753482650135,0.004110014508955338,0.9208865148680703,-0.33830149583350216,0.7653247163260817,-0.0037373063670412547,0.01429589608271184,0.01850362579148883,-0.39421423021570884,-0.19315968322286692,-0.008045552220001915,-0.00219365050950577,0.022341448302713757,0.01648954659221761
2019-05-29,AES,0.04269666517314219,-0.0296071062536456,-0.02576754885288901,0.06993682759860165,0.8437872066429274,-0.33586455507819174,0.796770353141089,0.06566756839233873,-0.022970903219196537,-0.007864778185031212,-0.3460520500070288,-0.1324992216936199,-0.007294392597591305,-0.003574154496358452,-0.01567651062160523,-0.019396748722838086
2019-06-05,AES,-0.022269217508028905,0.026774705417881517,0.016853812879606966,-0.04998862163757561,0.6347910506437873,-0.03535209115778301,0.6216106190324944,-0.03201999986737025,0.009750782359341348,0.01607605583268202,-0.2993009501910157,-0.1408802446707371,0.0027216226137806105,0.0010420769883095961,0.007029159745560737,0.008708705371031751
2019-06-12,AES,-0.09253722909431084,0.01637351184259228,0.019190291164067563,-0.054317209614359895,0.7502251074190581,0.0094974103555978,0.5922620229693347,-0.032014514487318846,-0.06052271460699199,0.001976473592626692,-0.1271339001364743,-0.041513703256651775,-0.0048115787860455485,-0.002264798679048673,-0.055711135820946445,-0.05825791592794332
2019-06-19,AES,-0.09757554442144589,-0.011336539474472995,0.01619309598626173,-0.062028534121410676,0.7776911518700373,-0.06383531632791131,0.687720895397382,-0.041934647442746775,-0.05564089697869912,-0.023929766944370958,-0.2328921466654572,-0.19823928480394623,-0.00025127679634738044,-8.205073821891294e-05,-0.05538962018235174,-0.05555884624048021
2019-06-26,AES,-0.08298118931185927,-0.015087570782777004,-0.004016792991461182,-0.02704070535347946,0.6473085684542987,0.02806098141914192,0.8237462547964789,-0.022698051805379295,-0.06028313750647998,-0.012487466261697007,-0.23393033756996606,-0.21005559495766782,0.005573054792878651,0.0047438198845772125,-0.06585619229935863,-0.06502695739105718
2019-07-03,AES,-0.08522295780516043,0.058823564571137466,0.028677502954456813,-0.06751818701800433,0.7309176182442811,0.23668828239096223,0.9106921399020736,-0.047565433755278386,-0.03765752404988204,0.037862672414472553,-0.07728799417282127,0.04293662222309103,0.002921197197992343,0.002623062155114569,-0.040578721247874386,-0.04028058620499661
2019-07-10,AES,0.03818811339752348,-0.016782187551687366,-0.0006358548072638026,0.013358000464984796,0.9565418518987253,0.4180650677305264,1.126982734072726,0.008038189510310736,0.030149923887212746,-0.016173965816808543,0.2000342672893078,0.2770350856522762,-0.002926330004937195,0.001625695261816858,0.033076253892149944,0.028524228625395887
2019-07-17,AES,0.050813064791352724,0.03884621404789268,-0.002913777453111499,0.005040124165110724,0.9822217638475863,0.38330300587465044,1.1595535208734704,0.020734164332700936,0.03007890045865179,0.041708189677347185,0.2514027132776965,0.37122078574761536,-0.0032353474013276074,-0.0044807560053965415,0.0333142478599794,0.03455965646404833
2019-07-24,AES,-0.020811545555712185,-0.04419262215324293,0.01242722358286219,-0.0550586608501656,0.9948467299725325,0.4352159883878929,1.1523415609396628,-0.08267971891720365,0.06186817336149146,-0.05655580489729092,0.3065373371581206,0.35010704544393656,0.010485552050785895,0.015482946944135401,0.05138262131070556,0.04638522641735606
2019-07-31,AES,0.01246285385093615,0.003272306274105574,-0.013302704251536235,0.037118294709914304,1.0385499646722216,0.24945821940756568,1.0817454424680162,0.040968849831129056,-0.028505995980192905,0.017087829304583545,0.54865566676444,0.6504701635040533,-0.017336465834049755,-0.019800585755294243,-0.01116953014614315,-0.008705410224898662
2019-08-07,AES,0.2010650344213718,-0.06670635705093142,-0.031806130830016155,0.15183201611959832,0.9806386589465506,0.22707983099416432,1.0370975010966008,0.14231693621873234,0.05874809820263946,-0.035516035567505835,0.5664461208735787,0.6238093092745918,0.009375334380663222,0.011115123121681812,0.04937276382197624,0.04763297508095765
2019-08-14,AES,0.03976265999050166,-0.05615823892846228,-0.01413312047022297,-0.0010856948388619295,1.2755534796776766,0.172408443548082,1.2030000409271138,-0.010988245501642747,0.05075090549214441,-0.03813068793396557,0.62107722699366,0.7066516056809721,-0.02011792057602173,-0.02215523361553765,0.07086882606816614,0.07290613910768205
2019-08-21,AES,-0.056670057539579544,0.03583483836481238,0.030116257821902748,-0.0501241766479544,1.4257243354449607,0.002858733172600419,1.1481807677937812,-0.05744917338751114,0.0007791158479315968,-0.007102643304409011,0.47743405226962,0.4595578139765794,-0.023682101925387944,-0.026945111854256836,0.02446121777331954,0.027724227702188433
2019-08-28,AES,-0.0015697385960822263,-0.03002593742378401,-0.012172954944144165,0.014681663083313229,1.374017547455948,0.0015492283523524126,1.1467864638733984,0.01679021545753051,-0.018359954053612737,-0.013300083726139288,0.4131659720748601,0.38549675477709644,-0.003391043774649678,-0.0032640752304295933,-0.01496891027896306,-0.015095878823183143
2019-09-04,AES,-0.07547429627891167,0.028936467405062505,0.017826834018892734,-0.06547281420587893,1.3071845028729796,-0.0844497560590142,1.1538448594177686,-0.0779891477166352,0.0025148514377235365,0.005633506240277086,0.301608165587311,0.32883096620561886,-0.0054951420213873664,-0.0051271391146903685,0.008009993459110902,0.007641990552413905
2019-09-11,AES,-0.08566884384296869,0.017004860498011087,0.021119586794521084,-0.04653400396059337,1.3681514626856945,-0.08894629475114138,1.1475537002440184,-0.054912787766206866,-0.030756056076761823,-0.011889933066230412,0.4042866082100937,0.3811107245247694,0.0016991114829546415,0.0018524713001156976,-0.03245516755971647,-0.03260852737687752
2019-09-18,AES,-0.02021089133033782,0.03215407596032027,0.0028308992071779393,0.03443341734154288,1.3186802922116396,-0.10308424970142402,1.1674795975382106,0.03688573342455752,-0.05709662475489534,0.02842102496657717,0.3781518095857206,0.35115223614889085,-0.004806940711191332,-0.004531381005422086,-0.05228968404370401,-0.05256524374947325
2019-09-25,AES,0.12583129966111883,0.00436167203029858,-0.006992896893461387,0.149669299044987,1.3563115178086,-0.283736451534141,1.1294874236651933,0.1678120256354651,-0.04198072597434627,0.013846218629748238,0.4845109651751089,0.46574420494858826,0.010747462021392101,0.009980106470657028,-0.05272818799573837,-0.0519608324450033
2019-10-02,AES,0.00035956256645475193,-0.026054807021814397,-0.03212166197966426,0.031069658293405425,1.3230600106413812,-0.41004063605303837,1.0464805118888811,0.04319732155855947,-0.04283775899210472,0.016444079418819056,0.3596905248263482,0.2686116397765708,0.006708644752324892,0.006448796087256424,-0.04954640374442961,-0.049286555079361145
2019-10-09,AES,-0.005422308486220828,-0.010191037655898016,0.011143352200101875,-0.023316225069872985,1.259179573855779,-0.3522786035254501,1.0170647502181283,-0.020124026112824996,0.014701717626604167,-0.024222519130547154,0.393991332518012,0.23741139540602707,0.005914779556441177,0.004417071137305146,0.008786938070162991,0.010284646489299021
2019-10-16,AES,-0.12207207207207205,0.03796677668664161,0.024479136565498383,-0.0908576335301824,1.30414948670245,-0.4225336726049172,0.9609563315209176,-0.10335245979821343,-0.018719612273858613,0.006042323299827727,0.4144846203099655,0.2679469044037171,-0.009543462589187311,-0.005750702067032386,-0.009176149684671302,-0.012968910206826226
2019-10-23,AES,-0.03187881229224887,0.06199598849265664,0.004959659447634213,-0.008062910158443057,1.322192083046688,-0.5223498337060959,0.9358208781735152,-0.03992903394469257,0.0080502216524437,0.05543836603638697,0.3319395686608032,0.23806950581683856,0.0025044500787191537,0.0016190218235952924,0.005545771573724546,0.006431199828848407
2019-10-30,AES,-0.03736881507994483,0.0046704310492504675,0.01420569696536833,-0.03367224508313601,1.2598598837502735,-0.516885352794633,0.9444302220083697,-0.03421516329998121,-0.003153651779963615,-0.01322675667813009,0.2999338962657635,0.21860546921515744,0.018402187309378013,0.013198184405575653,-0.021555839089341628,-0.016351836185539266
