date,tenor_y,rate
2011-10-04,5.0,0.00532348739762294
2011-10-05,5.0,0.005286354948140555
2011-10-06,5.0,0.0052824456505983245
2011-10-07,5.0,0.005260482305799778
2011-10-10,5.0,0.005249500506309639
2011-10-11,5.0,0.005271403762863617
2011-10-12,5.0,0.005314099741092897
2011-10-13,5.0,0.005284430014467742
2011-10-14,5.0,0.005266130521948029
2011-10-17,5.0,0.005261743950196432
2011-10-18,5.0,0.005261714362489307
2011-10-19,5.0,0.00526482308357302
2011-10-20,5.0,0.005281783552336608
2011-10-21,5.0,0.005247189045135437
2011-10-24,5.0,0.005253067174153267
2011-10-25,5.0,0.005236150473492359
2011-10-26,5.0,0.005254617186478375
2011-10-27,5.0,0.005122020494765833
2011-10-28,5.0,0.005209330014087413
2011-10-31,5.0,0.005208436215632618
2011-11-01,5.0,0.005258834407412493
2011-11-02,5.0,0.005276297778713699
2011-11-03,5.0,0.005268627984949647
2011-11-04,5.0,0.005271014335161275
2011-11-07,5.0,0.0052684371364808335
2011-11-08,5.0,0.00526080117309894
2011-11-09,5.0,0.0052461607797918645
2011-11-10,5.0,0.005288909910842097
2011-11-11,5.0,0.005277022009545337
2011-11-14,5.0,0.0053104023574237595
2011-11-15,5.0,0.005319039675638452
2011-11-16,5.0,0.005317490650678231
2011-11-17,5.0,0.005246675063601681
2011-11-18,5.0,0.005261114643400028
2011-11-21,5.0,0.005261637464038182
2011-11-22,5.0,0.005261404740329443
2011-11-23,5.0,0.0052923156485613
2011-11-24,5.0,0.005312554923273126
2011-11-25,5.0,0.005258802372212515
2011-11-28,5.0,0.005246361660349967
2011-11-29,5.0,0.005220427285726684
2011-11-30,5.0,0.0052417607933211464
2011-12-01,5.0,0.005316249082528047
2011-12-02,5.0,0.005315967486169266
2011-12-05,5.0,0.005297607544343359
2011-12-06,5.0,0.005292243992316367
2011-12-07,5.0,0.005264351061409239
2011-12-08,5.0,0.005350571425580519
2011-12-09,5.0,0.005329545234082213
2011-12-12,5.0,0.005309257929519355
2011-12-13,5.0,0.005380943141283029
2011-12-14,5.0,0.005277152053643374
2011-12-15,5.0,0.005294987543332217
2011-12-16,5.0,0.005288904168892787
2011-12-19,5.0,0.005315427389132606
2011-12-20,5.0,0.005314553072937466
2011-12-21,5.0,0.005246224651849176
2011-12-22,5.0,0.005259522844998251
2011-12-23,5.0,0.005193273717532135
2011-12-28,5.0,0.005191531889184926
2011-12-29,5.0,0.005181501373691116
2011-12-30,5.0,0.005132478144496396
2012-01-03,5.0,0.005114793616650927
2012-01-04,5.0,0.005194339214339841
2012-01-05,5.0,0.005174835865412339
2012-01-06,5.0,0.005142869107138983
2012-01-09,5.0,0.005129163926837456
2012-01-10,5.0,0.0050824861230949
2012-01-11,5.0,0.005115212664706725
2012-01-12,5.0,0.005136701280600576
2012-01-13,5.0,0.005106012520005126
2012-01-16,5.0,0.005106181006274436
2012-01-17,5.0,0.005075462282237231
2012-01-18,5.0,0.005105402563958682
2012-01-19,5.0,0.005092662982175001
2012-01-20,5.0,0.005102176922767173
2012-01-23,5.0,0.005053894691546855
2012-01-24,5.0,0.005025520993010052
2012-01-25,5.0,0.005023712692968968
2012-01-26,5.0,0.005022569076865835
2012-01-27,5.0,0.005013790533422165
2012-01-30,5.0,0.0049842818547418365
2012-01-31,5.0,0.004955058370435258
2012-02-01,5.0,0.00493873121862693
2012-02-02,5.0,0.004937805339719069
2012-02-03,5.0,0.004950524532244125
2012-02-06,5.0,0.004923287408104948
2012-02-07,5.0,0.004908909910157208
2012-02-08,5.0,0.004894170227466242
2012-02-09,5.0,0.004953812277645987
2012-02-10,5.0,0.004939297034353637
2012-02-13,5.0,0.004928139922384089
2012-02-14,5.0,0.004922098762440107
2012-02-15,5.0,0.004965145136804592
2012-02-16,5.0,0.004954533917681579
2012-02-17,5.0,0.004938376227306923
2012-02-20,5.0,0.004941448819648895
2012-02-21,5.0,0.004946012370198573
2012-02-22,5.0,0.004931541028487938
2012-02-23,5.0,0.004933804670035386
2012-02-24,5.0,0.004917645787704481
2012-02-27,5.0,0.00486412841523792
2012-02-28,5.0,0.0049020277724751635
2012-02-29,5.0,0.004895634012175173
2012-03-01,5.0,0.004904761069530162
2012-03-02,5.0,0.004925360073467794
2012-03-05,5.0,0.004940630667849094
2012-03-06,5.0,0.004946573596322609
2012-03-07,5.0,0.004937442012007146
2012-03-08,5.0,0.0048966837880861655
2012-03-09,5.0,0.004809941318266297
2012-03-12,5.0,0.004838991634840104
2012-03-13,5.0,0.004863068003013845
2012-03-14,5.0,0.004891998065825302
2012-03-15,5.0,0.004880023381604253
2012-03-16,5.0,0.004861339033750648
2012-03-19,5.0,0.004859785991723482
2012-03-20,5.0,0.00484870244157149
2012-03-21,5.0,0.004872860745108039
2012-03-22,5.0,0.0048968209806878995
2012-03-23,5.0,0.004897873935199113
2012-03-26,5.0,0.004901330146771625
2012-03-27,5.0,0.004902601188005331
2012-03-28,5.0,0.0048631809476722574
2012-03-29,5.0,0.004856656215946627
2012-03-30,5.0,0.004840628189477056
2012-04-02,5.0,0.004842655167896448
2012-04-03,5.0,0.00484422348575183
2012-04-04,5.0,0.004806885795089894
2012-04-05,5.0,0.004817651360430086
2012-04-10,5.0,0.004844418719404186
2012-04-11,5.0,0.004856580423321672
2012-04-12,5.0,0.004869457833843933
2012-04-13,5.0,0.004855634865870532
2012-04-16,5.0,0.004862906776908219
2012-04-17,5.0,0.0048303948856864235
2012-04-18,5.0,0.004862221537124582
2012-04-19,5.0,0.004860541120192652
2012-04-20,5.0,0.004820426981405133
2012-04-23,5.0,0.004838610246831644
2012-04-24,5.0,0.004820537719096409
2012-04-25,5.0,0.004818916461827552
2012-04-26,5.0,0.004803677260982903
2012-04-27,5.0,0.004803568581573381
2012-04-30,5.0,0.004806549551547237
2012-05-01,5.0,0.004821938078815673
2012-05-02,5.0,0.00482966307845804
2012-05-03,5.0,0.004823955672892306
2012-05-04,5.0,0.004840122551721146
2012-05-08,5.0,0.004826415221343944
2012-05-09,5.0,0.004819913370384988
2012-05-10,5.0,0.004812098134941619
2012-05-11,5.0,0.004845003967594425
2012-05-14,5.0,0.004859451806008457
2012-05-15,5.0,0.0047890517126493145
2012-05-16,5.0,0.004796454991738568
2012-05-17,5.0,0.004809360649712343
2012-05-18,5.0,0.004768312516200513
2012-05-21,5.0,0.004780886009851419
2012-05-22,5.0,0.004723276743745788
2012-05-23,5.0,0.00466682680098845
2012-05-24,5.0,0.004634741570133935
2012-05-25,5.0,0.004614786766830433
2012-05-28,5.0,0.004611281360675328
2012-05-29,5.0,0.004693079272899985
2012-05-30,5.0,0.004693424529811938
2012-05-31,5.0,0.004629235581120839
2012-06-01,5.0,0.004623822482316995
2012-06-06,5.0,0.004579524536852525
2012-06-07,5.0,0.0047401183208917045
2012-06-08,5.0,0.004752172802721867
2012-06-11,5.0,0.0047176994502786665
2012-06-12,5.0,0.004720445067836369
2012-06-13,5.0,0.004665386108565982
2012-06-14,5.0,0.004676488449985765
2012-06-15,5.0,0.004541724686772649
2012-06-18,5.0,0.00448655783762346
2012-06-19,5.0,0.004440354116462808
2012-06-20,5.0,0.004636830984202223
2012-06-21,5.0,0.00458652832015217
2012-06-22,5.0,0.004582073938677884
2012-06-25,5.0,0.004537974175358107
2012-06-26,5.0,0.004648553082071769
2012-06-27,5.0,0.0046534303348833425
2012-06-28,5.0,0.004705100601182913
2012-06-29,5.0,0.0046975900086570046
2012-07-02,5.0,0.0046521731447053735
2012-07-03,5.0,0.004647478231324071
2012-07-04,5.0,0.0045452808992224765
2012-07-05,5.0,0.004597366635331033
2012-07-06,5.0,0.004522864870251144
2012-07-09,5.0,0.004497638955898276
2012-07-10,5.0,0.0045673568758179675
2012-07-11,5.0,0.004514696204039619
2012-07-12,5.0,0.004514023376030168
2012-07-13,5.0,0.00447187359246367
2012-07-16,5.0,0.0044265424187701526
2012-07-17,5.0,0.004413275216555757
2012-07-18,5.0,0.004494099994104308
2012-07-19,5.0,0.004453593443241698
2012-07-20,5.0,0.004418564706221112
2012-07-23,5.0,0.004390453076667783
2012-07-24,5.0,0.004389022134755232
2012-07-25,5.0,0.004338988612952262
2012-07-26,5.0,0.004246312968785455
2012-07-27,5.0,0.004207119489861123
2012-07-30,5.0,0.004126961923440878
2012-07-31,5.0,0.003995473000693592
2012-08-01,5.0,0.003989865027289834
2012-08-02,5.0,0.004465560079040188
2012-08-03,5.0,0.004453859419173194
2012-08-06,5.0,0.004450282986328773
2012-08-07,5.0,0.004454494818292641
2012-08-08,5.0,0.0044387325152333915
2012-08-09,5.0,0.004428395676350158
2012-08-10,5.0,0.0043980603905370945
2012-08-13,5.0,0.0044098100211833495
2012-08-14,5.0,0.0044202651201176
2012-08-15,5.0,0.0044192469890344385
2012-08-16,5.0,0.004420958144634153
2012-08-17,5.0,0.004398010526392038
2012-08-20,5.0,0.004389001237657824
2012-08-21,5.0,0.0043813915090042625
2012-08-22,5.0,0.0043814637298930205
2012-08-23,5.0,0.004377438964203153
2012-08-24,5.0,0.0043578610745329
2012-08-28,5.0,0.004326771186087322
2012-08-29,5.0,0.004331501495590878
2012-08-30,5.0,0.004330587357800661
2012-08-31,5.0,0.004322111230752129
2012-09-03,5.0,0.004283711552018124
2012-09-04,5.0,0.004275386103731219
2012-09-05,5.0,0.004278800300199899
2012-09-06,5.0,0.004324018578836975
2012-09-07,5.0,0.004268516719881409
2012-09-10,5.0,0.004252877092652669
2012-09-11,5.0,0.004249710944500787
2012-09-12,5.0,0.004267847157702803
2012-09-13,5.0,0.004248470517334406
2012-09-14,5.0,0.004231930408613239
2012-09-17,5.0,0.004160584026978253
2012-09-18,5.0,0.004132043081668729
2012-09-19,5.0,0.004142451914754133
2012-09-20,5.0,0.004155350174953957
2012-09-21,5.0,0.004189805628679928
2012-09-24,5.0,0.0041686127037437294
2012-09-25,5.0,0.004177996524507531
2012-09-26,5.0,0.004177228422529265
2012-09-27,5.0,0.004148294010024261
2012-09-28,5.0,0.004102445126103715
2012-10-01,5.0,0.004047590052968226
2012-10-02,5.0,0.003991763632439916
2012-10-03,5.0,0.0040046587717974605
2012-10-04,5.0,0.004072907269696062
2012-10-05,5.0,0.004123913633347648
2012-10-08,5.0,0.004141964805643255
2012-10-09,5.0,0.004157989134221623
2012-10-10,5.0,0.004187696175215188
2012-10-11,5.0,0.0041982647744789
2012-10-12,5.0,0.0041842705494793955
2012-10-15,5.0,0.004168526165810028
2012-10-16,5.0,0.004201529378298063
2012-10-17,5.0,0.004166504514602303
2012-10-18,5.0,0.004212725765050958
2012-10-19,5.0,0.004256571039726655
2012-10-22,5.0,0.004219176409229913
2012-10-23,5.0,0.00421709911030751
2012-10-24,5.0,0.004213546017630923
2012-10-25,5.0,0.004243631963467198
2012-10-26,5.0,0.004233107861507126
2012-10-29,5.0,0.004211169641297097
2012-10-30,5.0,0.004186101563207935
2012-10-31,5.0,0.004196678302263108
2012-11-01,5.0,0.004188772637936404
2012-11-02,5.0,0.004193299730764532
2012-11-05,5.0,0.004159962677744717
2012-11-06,5.0,0.004156077475027475
2012-11-07,5.0,0.004136325987181926
2012-11-08,5.0,0.004255331414627487
2012-11-09,5.0,0.004251978067962202
2012-11-12,5.0,0.004224393635673392
2012-11-13,5.0,0.004102575174180718
2012-11-14,5.0,0.004088579602301796
2012-11-15,5.0,0.00407198220274596
2012-11-16,5.0,0.004077249934278206
2012-11-19,5.0,0.00408451460348024
2012-11-20,5.0,0.004071915464806491
2012-11-21,5.0,0.004101730488666152
2012-11-22,5.0,0.004108851580208112
2012-11-23,5.0,0.0041229467803316835
2012-11-26,5.0,0.004113179125380445
2012-11-27,5.0,0.004114517622201686
2012-11-28,5.0,0.004097545598704952
2012-11-29,5.0,0.004110849773872038
2012-11-30,5.0,0.004107688177097907
2012-12-03,5.0,0.00407036654204889
2012-12-04,5.0,0.004098294796870019
2012-12-05,5.0,0.004081185332810412
2012-12-06,5.0,0.004194054172704572
2012-12-07,5.0,0.0041796866076872505
2012-12-10,5.0,0.00417719680830044
2012-12-11,5.0,0.004133072294287414
2012-12-12,5.0,0.00415928081210785
2012-12-13,5.0,0.004145340097494572
2012-12-14,5.0,0.004143872080799164
2012-12-17,5.0,0.004132261138437667
2012-12-18,5.0,0.00414497583515474
2012-12-19,5.0,0.004138376303745744
2012-12-20,5.0,0.0041425489572970795
2012-12-21,5.0,0.004133039538556854
2012-12-24,5.0,0.004146909280873225
2012-12-27,5.0,0.004140077009058473
2012-12-28,5.0,0.004158290665036743
2012-12-31,5.0,0.00417620962422684
2013-01-02,5.0,0.0042261876617335084
2013-01-03,5.0,0.004250674523381217
2013-01-04,5.0,0.004231093204866862
2013-01-07,5.0,0.00418129564397692
2013-01-08,5.0,0.004096859271438577
2013-01-09,5.0,0.004078731004633043
2013-01-10,5.0,0.004083743251689746
2013-01-11,5.0,0.004026688759811699
2013-01-14,5.0,0.004037047824605822
2013-01-15,5.0,0.004053774453202754
2013-01-16,5.0,0.004084965086328976
2013-01-17,5.0,0.004079228516123762
2013-01-18,5.0,0.004074911735003744
2013-01-21,5.0,0.0040757588017807924
2013-01-22,5.0,0.0040727398963361135
2013-01-23,5.0,0.004054769053669177
2013-01-24,5.0,0.004059407902028456
2013-01-25,5.0,0.004063626701663457
2013-01-28,5.0,0.004043923563190178
2013-01-29,5.0,0.004051661920644924
2013-01-30,5.0,0.004049887142451359
2013-01-31,5.0,0.004052532947119427
2013-02-01,5.0,0.004058781124764303
2013-02-04,5.0,0.004093947807375588
2013-02-05,5.0,0.0041020651862911815
2013-02-06,5.0,0.004073228034566411
2013-02-07,5.0,0.004144858070320926
2013-02-08,5.0,0.004225409660033914
2013-02-11,5.0,0.0042002085192443354
2013-02-12,5.0,0.004189670371775392
2013-02-13,5.0,0.004178608130698727
2013-02-14,5.0,0.004211263507077347
2013-02-15,5.0,0.004226545532284794
2013-02-18,5.0,0.00419938453955049
2013-02-19,5.0,0.00419949846347416
2013-02-20,5.0,0.004212818119894686
2013-02-21,5.0,0.004190438433696228
2013-02-22,5.0,0.004196040539176588
2013-02-25,5.0,0.004194640157693288
2013-02-26,5.0,0.004194582153707354
2013-02-27,5.0,0.004166710788460507
2013-02-28,5.0,0.00414170662721687
2013-03-01,5.0,0.004133577931532459
2013-03-04,5.0,0.004127004748539147
2013-03-05,5.0,0.0041190548341385295
2013-03-06,5.0,0.0041020979428576
2013-03-07,5.0,0.004225927381294575
2013-03-08,5.0,0.00423465670717415
2013-03-11,5.0,0.004223835692766183
2013-03-12,5.0,0.004227302866565075
2013-03-13,5.0,0.004175986733065477
2013-03-14,5.0,0.004254023322206078
2013-03-15,5.0,0.004264722664136853
2013-03-18,5.0,0.004230560126928481
2013-03-19,5.0,0.004248458886774237
2013-03-20,5.0,0.004248966704962497
2013-03-21,5.0,0.0042517617007431265
2013-03-22,5.0,0.004239101519355984
2013-03-25,5.0,0.004224840863506777
2013-03-26,5.0,0.004210814441859068
2013-03-27,5.0,0.004201195788062991
2013-03-28,5.0,0.00417243766127052
2013-04-02,5.0,0.004168460800110688
2013-04-03,5.0,0.004154284295093234
2013-04-04,5.0,0.004247510682014488
2013-04-05,5.0,0.004213088653276454
2013-04-08,5.0,0.004254758441515507
2013-04-09,5.0,0.004251415002023422
2013-04-10,5.0,0.004254563195156107
2013-04-11,5.0,0.004262502969931481
2013-04-12,5.0,0.004261021822782281
2013-04-15,5.0,0.004287148554858198
2013-04-16,5.0,0.0042603204567729005
2013-04-17,5.0,0.004271077925488338
2013-04-18,5.0,0.00427198969968426
2013-04-19,5.0,0.004279825729315116
2013-04-22,5.0,0.004278712322824503
2013-04-23,5.0,0.004272101344822565
2013-04-24,5.0,0.004267609901211781
2013-04-25,5.0,0.004291386205113944
2013-04-26,5.0,0.004282901668603422
2013-04-29,5.0,0.004267386348377003
2013-04-30,5.0,0.004284155322144816
2013-05-01,5.0,0.00429466358704161
2013-05-02,5.0,0.004285350173217336
2013-05-03,5.0,0.004289632577919608
2013-05-07,5.0,0.004283899193410961
2013-05-08,5.0,0.004280552245764703
2013-05-09,5.0,0.004311457309938741
2013-05-10,5.0,0.004300317701045052
2013-05-13,5.0,0.004282442023978928
2013-05-14,5.0,0.004280989153508807
2013-05-15,5.0,0.00426974627123425
2013-05-16,5.0,0.004261956359983334
2013-05-17,5.0,0.004278304279297779
2013-05-20,5.0,0.004318203009405784
2013-05-21,5.0,0.00429360567366661
2013-05-22,5.0,0.004272818853157026
2013-05-23,5.0,0.004253721298803636
2013-05-24,5.0,0.004250749473765724
2013-05-28,5.0,0.004216860965270534
2013-05-29,5.0,0.004198809462166094
2013-05-30,5.0,0.004211832152391777
2013-05-31,5.0,0.004233204386479155
2013-06-03,5.0,0.004215979899632889
2013-06-04,5.0,0.004207474190037463
2013-06-05,5.0,0.004212372625946989
2013-06-06,5.0,0.0042197335369868125
2013-06-07,5.0,0.004226417980905798
2013-06-10,5.0,0.004199191214136983
2013-06-11,5.0,0.004210830992802732
2013-06-12,5.0,0.004193068250811673
2013-06-13,5.0,0.004210334686571413
2013-06-14,5.0,0.004210905550588759
2013-06-17,5.0,0.004215750230361247
2013-06-18,5.0,0.00419624090889155
2013-06-19,5.0,0.0042581384206231195
2013-06-20,5.0,0.00425416143071847
2013-06-21,5.0,0.004241140461226813
2013-06-24,5.0,0.004217288304565273
2013-06-25,5.0,0.004220834313970442
2013-06-26,5.0,0.004215867890458377
2013-06-27,5.0,0.004187508849237676
2013-06-28,5.0,0.004213888698633414
2013-07-01,5.0,0.004202337335860208
2013-07-02,5.0,0.004205410826063726
2013-07-03,5.0,0.004185745963202537
2013-07-04,5.0,0.004203184099629242
2013-07-05,5.0,0.004196765703684926
2013-07-08,5.0,0.004157595382852505
2013-07-09,5.0,0.004154712871904529
2013-07-10,5.0,0.004149823998749452
2013-07-11,5.0,0.004152937234205628
2013-07-12,5.0,0.004174182551137941
2013-07-15,5.0,0.00413705037314923
2013-07-16,5.0,0.004131845759955936
2013-07-17,5.0,0.004137723187944873
2013-07-18,5.0,0.004092441481098109
2013-07-19,5.0,0.004097166152300873
2013-07-22,5.0,0.004070417349138349
2013-07-23,5.0,0.004070906203000204
2013-07-24,5.0,0.004027987148199863
2013-07-25,5.0,0.003977943546311924
2013-07-26,5.0,0.0039403474954434105
2013-07-29,5.0,0.003916172092683355
2013-07-30,5.0,0.0038953291044627907
2013-07-31,5.0,0.003924809060564795
2013-08-01,5.0,0.004188508309832557
2013-08-02,5.0,0.004238672789303535
2013-08-05,5.0,0.004247456682985355
2013-08-06,5.0,0.004245011048738406
2013-08-07,5.0,0.004233072641095734
2013-08-08,5.0,0.004267206255169119
2013-08-09,5.0,0.004238105315755389
2013-08-12,5.0,0.004219030269639915
2013-08-13,5.0,0.004251330114930098
2013-08-14,5.0,0.004230310819657444
2013-08-15,5.0,0.004223371278138616
2013-08-16,5.0,0.004219776321484814
2013-08-19,5.0,0.004218042719264337
2013-08-20,5.0,0.004220580310784044
2013-08-21,5.0,0.004203165875700153
2013-08-22,5.0,0.004210305990687554
2013-08-23,5.0,0.0042047420260060255
2013-08-27,5.0,0.004199354881690476
2013-08-28,5.0,0.004201521882673847
2013-08-29,5.0,0.004196758342690058
2013-08-30,5.0,0.00420188296081472
2013-09-02,5.0,0.004193989720379493
2013-09-03,5.0,0.004194520245212566
2013-09-04,5.0,0.004175031161759097
2013-09-05,5.0,0.004202049534410899
2013-09-06,5.0,0.00426707083882301
2013-09-09,5.0,0.004265261142417222
2013-09-10,5.0,0.004283509841337418
2013-09-11,5.0,0.004267853283412852
2013-09-12,5.0,0.004258346489262092
2013-09-13,5.0,0.004259411216611288
2013-09-16,5.0,0.004247010949651947
2013-09-17,5.0,0.00423510506522888
2013-09-18,5.0,0.004227044780610655
2013-09-19,5.0,0.004232188601997616
2013-09-20,5.0,0.004238001620584638
2013-09-23,5.0,0.00426052599902925
2013-09-24,5.0,0.004259004409304084
2013-09-25,5.0,0.004257191473843361
2013-09-26,5.0,0.004255171567701697
2013-09-27,5.0,0.004253736556794493
2013-09-30,5.0,0.004247945599664735
2013-10-01,5.0,0.004243128049942365
2013-10-02,5.0,0.004242505593487687
2013-10-03,5.0,0.0042465604855670795
2013-10-04,5.0,0.00425067152706831
2013-10-07,5.0,0.0042549406808945565
2013-10-08,5.0,0.004266818204744603
2013-10-09,5.0,0.00425526169149566
2013-10-10,5.0,0.004277842368895644
2013-10-11,5.0,0.0042707434751665515
2013-10-14,5.0,0.004275128644341366
2013-10-15,5.0,0.0042780778875081285
2013-10-16,5.0,0.004274024671173963
2013-10-17,5.0,0.004274100994923371
2013-10-18,5.0,0.004268138596297926
2013-10-21,5.0,0.004266733994781659
2013-10-22,5.0,0.004269489956709895
2013-10-23,5.0,0.004261352777573964
2013-10-24,5.0,0.004263771364476115
2013-10-25,5.0,0.004263990251506542
2013-10-28,5.0,0.004255469024207545
2013-10-29,5.0,0.004245196992153316
2013-10-30,5.0,0.004245767190936934
2013-10-31,5.0,0.004237462483532335
2013-11-01,5.0,0.004239013652790297
2013-11-04,5.0,0.004235484174120665
2013-11-05,5.0,0.0042485842873994165
2013-11-06,5.0,0.004239827159105363
2013-11-07,5.0,0.004245963986340637
2013-11-08,5.0,0.004255942540769244
2013-11-11,5.0,0.0042392614131914995
2013-11-12,5.0,0.004251894305612858
2013-11-13,5.0,0.0042529489345016795
2013-11-14,5.0,0.004252787008695095
2013-11-15,5.0,0.004248144192695181
2013-11-18,5.0,0.004258328037328773
2013-11-19,5.0,0.004245954223724357
2013-11-20,5.0,0.00424429488339619
2013-11-21,5.0,0.004252058013386581
2013-11-22,5.0,0.004256609257454826
2013-11-25,5.0,0.004252207593510033
2013-11-26,5.0,0.004239983726017837
2013-11-27,5.0,0.004230523866084459
2013-11-28,5.0,0.0042427027025712
2013-11-29,5.0,0.00422929015920757
2013-12-02,5.0,0.004217099162252526
2013-12-03,5.0,0.004220331806208791
2013-12-04,5.0,0.004204890268765565
2013-12-05,5.0,0.004231499515804371
2013-12-06,5.0,0.00422048073170164
2013-12-09,5.0,0.004223746879817824
2013-12-10,5.0,0.004242916031541932
2013-12-11,5.0,0.004232377764961231
2013-12-12,5.0,0.004225707535818828
2013-12-13,5.0,0.0042265896065900085
2013-12-16,5.0,0.004227353977180298
2013-12-17,5.0,0.0042340189963167105
2013-12-18,5.0,0.004251594207045026
2013-12-19,5.0,0.004275083577749188
2013-12-20,5.0,0.00426668775426695
2013-12-23,5.0,0.004274178864579339
2013-12-24,5.0,0.004279255835566263
2013-12-27,5.0,0.004288007104429453
2013-12-30,5.0,0.004266373047505655
2013-12-31,5.0,0.004254858145029959
2014-01-02,5.0,0.004278894440734916
2014-01-03,5.0,0.004276238150427675
2014-01-06,5.0,0.004269013738830716
2014-01-07,5.0,0.004269451461495797
2014-01-08,5.0,0.0042976385195892695
2014-01-09,5.0,0.004272778932201649
2014-01-10,5.0,0.004269560249706742
2014-01-13,5.0,0.004293302776108911
2014-01-14,5.0,0.004278816602676192
2014-01-15,5.0,0.004286476945093739
2014-01-16,5.0,0.004291751545986432
2014-01-17,5.0,0.004299027640910524
2014-01-20,5.0,0.0043022288343645
2014-01-21,5.0,0.00429974817104837
2014-01-22,5.0,0.004307357359825747
2014-01-23,5.0,0.004296253529397552
2014-01-24,5.0,0.004304128706611336
2014-01-27,5.0,0.004296287131073147
2014-01-28,5.0,0.0042806639608548355
2014-01-29,5.0,0.0042966538267618475
2014-01-30,5.0,0.004278363039335294
2014-01-31,5.0,0.004276817181970054
2014-02-03,5.0,0.004284392784637112
2014-02-04,5.0,0.00428056662892554
2014-02-05,5.0,0.004270712930811915
2014-02-06,5.0,0.004278145631886613
2014-02-07,5.0,0.004287038403053689
2014-02-10,5.0,0.004257915151908085
2014-02-11,5.0,0.004279004149908298
2014-02-12,5.0,0.004244710986195023
2014-02-13,5.0,0.004219908420875696
2014-02-14,5.0,0.004241093522663948
2014-02-17,5.0,0.004219676151655658
2014-02-18,5.0,0.004237865374049086
2014-02-19,5.0,0.004193556948190488
2014-02-20,5.0,0.004227008860418238
2014-02-21,5.0,0.0042073907523733425
2014-02-24,5.0,0.004193843688088587
2014-02-25,5.0,0.004236329679330768
2014-02-26,5.0,0.004193752918130284
2014-02-27,5.0,0.004187984170161745
2014-02-28,5.0,0.00415862957718938
2014-03-03,5.0,0.004185184893711188
2014-03-04,5.0,0.004182159351933387
2014-03-05,5.0,0.004192320239001535
2014-03-06,5.0,0.004194450084132548
2014-03-07,5.0,0.004199026036720459
2014-03-10,5.0,0.004201926996858199
2014-03-11,5.0,0.004187089428782131
2014-03-12,5.0,0.004191898990185039
2014-03-13,5.0,0.004177987169855147
2014-03-14,5.0,0.004182094961903002
2014-03-17,5.0,0.004176633174083318
2014-03-18,5.0,0.00416640425937092
2014-03-19,5.0,0.004189166903552451
2014-03-20,5.0,0.004188689076554733
2014-03-21,5.0,0.004188806993981842
2014-03-24,5.0,0.004182768811834458
2014-03-25,5.0,0.004189057847915041
2014-03-26,5.0,0.004210951600690181
2014-03-27,5.0,0.00420742023758506
2014-03-28,5.0,0.004200604720959041
2014-03-31,5.0,0.004197515792279787
2014-04-01,5.0,0.004195263836280777
2014-04-02,5.0,0.004194766876710632
2014-04-03,5.0,0.004211746688466603
2014-04-04,5.0,0.004210046011075906
2014-04-07,5.0,0.004182701095522868
2014-04-08,5.0,0.004207603994811742
2014-04-09,5.0,0.004225066329454417
2014-04-10,5.0,0.0042248773834173544
2014-04-11,5.0,0.004221078823608237
2014-04-14,5.0,0.004221652701223959
2014-04-15,5.0,0.004217311717667743
2014-04-16,5.0,0.004219246939986529
2014-04-17,5.0,0.004226066962719356
2014-04-22,5.0,0.004196040155923156
2014-04-23,5.0,0.004230944742994608
2014-04-24,5.0,0.0042368510183549415
2014-04-25,5.0,0.004228907197537579
2014-04-28,5.0,0.004216582597866409
2014-04-29,5.0,0.004231029514941055
2014-04-30,5.0,0.004218683825181267
2014-05-01,5.0,0.004216692135410327
2014-05-02,5.0,0.00421262993988467
2014-05-06,5.0,0.004216272781620118
2014-05-07,5.0,0.004214167806707323
2014-05-08,5.0,0.004224208976109498
2014-05-09,5.0,0.004231695841456282
2014-05-12,5.0,0.004247561793324887
2014-05-13,5.0,0.004214487795883201
2014-05-14,5.0,0.004225880364301134
2014-05-15,5.0,0.0042324256567992345
2014-05-16,5.0,0.004240694396980302
2014-05-19,5.0,0.004230462419597076
2014-05-20,5.0,0.004233503434269454
2014-05-21,5.0,0.004230887656438402
2014-05-22,5.0,0.004234573439784525
2014-05-23,5.0,0.004210969211399417
2014-05-27,5.0,0.004220061151750538
2014-05-28,5.0,0.0042227419683099
2014-05-29,5.0,0.004224708231737578
2014-05-30,5.0,0.004224597373995079
2014-06-02,5.0,0.004221993961825236
2014-06-03,5.0,0.004215852134976541
2014-06-04,5.0,0.004202615252768429
2014-06-05,5.0,0.0041692562415080155
2014-06-06,5.0,0.004202032399586899
2014-06-09,5.0,0.00424153529964769
2014-06-10,5.0,0.004236705890715996
2014-06-11,5.0,0.004259274098760405
2014-06-12,5.0,0.004259942570384985
2014-06-13,5.0,0.00432423029900165
2014-06-16,5.0,0.004336936313844942
2014-06-17,5.0,0.004331046649027004
2014-06-18,5.0,0.004270519969405397
2014-06-19,5.0,0.004291167782702392
2014-06-20,5.0,0.004359682930605046
2014-06-23,5.0,0.004338016074894992
2014-06-24,5.0,0.004311501587188951
2014-06-25,5.0,0.004296363339265215
2014-06-26,5.0,0.004297054714658768
2014-06-27,5.0,0.004339547664820284
2014-06-30,5.0,0.004288176495865223
2014-07-01,5.0,0.004311659688614961
2014-07-02,5.0,0.004316991852228151
2014-07-03,5.0,0.0043429282979472635
2014-07-04,5.0,0.004335105865357244
2014-07-07,5.0,0.004305511147561224
