date,next_date,ccy,available,active,reason_unavailable,s5_lend,s5_fund,spread,ret_equity,ret_notional,pnl_usd,lend_pnl_usd,lend_pnl_rates,lend_pnl_fx,debt_cost_usd,debt_cost_interest,debt_cost_fx
2022-06-01,2022-06-08,NGN,0,0,no_1y_5y_coverage,,0.02346464936340241,,,,0.0,,,,,,
2022-06-01,2022-06-08,PKR,0,0,no_1y_5y_coverage,,0.02346464936340241,,,,0.0,,,,,,
2022-06-01,2022-06-08,TRY,0,0,entry_par_check_failed,0.21715,0.02346464936340241,0.1936853506365976,,,0.0,,,,,,
2022-06-01,2022-06-08,ZAR,0,0,no_1y_5y_coverage,,0.02346464936340241,,,,0.0,,,,,,
2022-06-08,2022-06-15,BRL,1,1,,0.12872999999999998,0.024629670844552053,0.10410032915544792,-0.05544063128153328,-0.011088126256306655,-110881.26256306656,-462667.29418991506,19975.38944428228,-482642.68363419734,-351786.0316268485,2215.692307692021,-354001.7239345405
2022-06-08,2022-06-15,NGN,0,0,no_1y_5y_coverage,,0.024629670844552053,,,,0.0,,,,,,
2022-06-08,2022-06-15,PKR,0,0,no_1y_5y_coverage,,0.024629670844552053,,,,0.0,,,,,,
2022-06-08,2022-06-15,TRY,0,0,entry_par_check_failed,0.21939999999999998,0.024629670844552053,0.19477032915544792,,,0.0,,,,,,
2022-06-08,2022-06-15,ZAR,0,0,no_1y_5y_coverage,,0.024629670844552053,,,,0.0,,,,,,
2022-06-15,2022-06-22,BRL,1,1,,0.128807,0.027202819589603446,0.10160418041039657,-0.01781923276213836,-0.003563846552427672,-35638.46552427672,120932.95423535444,136556.8663679324,-15623.91213257797,156571.41975963116,2215.230769230984,154356.18899040017
2022-06-15,2022-06-22,NGN,0,0,entry_par_check_failed,0.10744999999999999,0.027202819589603446,0.08024718041039655,,,0.0,,,,,,
2022-06-15,2022-06-22,PKR,0,0,no_1y_5y_coverage,,0.027202819589603446,,,,0.0,,,,,,
2022-06-15,2022-06-22,TRY,1,1,,0.19695000000000001,0.027202819589603446,0.16974718041039658,0.09801243680878916,0.01960248736175783,196024.8736175783,352596.29337720945,405101.8534798324,-52505.560102622956,156571.41975963116,2215.230769230984,154356.18899040017
2022-06-15,2022-06-22,ZAR,0,0,no_1y_5y_coverage,,0.027202819589603446,,,,0.0,,,,,,
2022-06-22,2022-06-29,BRL,1,1,,0.125658,0.027109606338131472,0.09854839366186852,-0.19734846636039904,-0.03946969327207981,-394696.93272079807,-415292.39854842797,-147010.72167890705,-268281.6768695209,-20595.4658276299,2597.384615385905,-23192.850443015806
2022-06-22,2022-06-29,NGN,0,0,entry_par_check_failed,0.10791,0.027109606338131472,0.08080039366186853,,,0.0,,,,,,
2022-06-22,2022-06-29,PKR,0,0,missing_curve,,0.027109606338131472,,,,0.0,,,,,,
2022-06-22,2022-06-29,TRY,1,1,,0.18489999999999998,0.027109606338131472,0.1577903936618685,0.20697851743008708,0.04139570348601742,413957.0348601742,393361.56903254427,-27308.84139432572,420670.41042687,-20595.4658276299,2597.384615385905,-23192.850443015806
2022-06-22,2022-06-29,ZAR,0,0,no_1y_5y_coverage,,0.027109606338131472,,,,0.0,,,,,,
2022-06-29,2022-07-06,BRL,1,1,,0.130357,0.026469920401821653,0.10388707959817835,-0.026502782171889207,-0.0053005564343778415,-53005.56434377842,-222354.85347010382,-2566.4554382003844,-219788.39803190343,-169349.2891263254,2598.0000000009313,-171947.28912632633
2022-06-29,2022-07-06,NGN,0,0,entry_par_check_failed,0.10702,0.026469920401821653,0.08055007959817835,,,0.0,,,,,,
2022-06-29,2022-07-06,PKR,0,0,missing_curve,,0.026469920401821653,,,,0.0,,,,,,
2022-06-29,2022-07-06,TRY,1,1,,0.1867,0.026469920401821653,0.16023007959817837,0.050129218936369756,0.01002584378727395,100258.43787273951,-69090.85125358589,165263.26854376122,-234354.1197973471,-169349.2891263254,2598.0000000009313,-171947.28912632633
2022-06-29,2022-07-06,ZAR,0,0,no_1y_5y_coverage,,0.026469920401821653,,,,0.0,,,,,,
2022-07-06,2022-07-13,BRL,1,1,,0.13107100000000002,0.02331590343953833,0.1077550965604617,-0.03446895560925268,-0.0068937911218505355,-68937.91121850535,-89137.98646428436,3949.3890085686,-93087.37547285296,-20200.075245779008,2601.230769230984,-22801.306015009992
2022-07-06,2022-07-13,NGN,0,0,entry_par_check_failed,0.10747999999999999,0.02331590343953833,0.08416409656046167,,,0.0,,,,,,
2022-07-06,2022-07-13,PKR,0,0,missing_curve,,0.02331590343953833,,,,0.0,,,,,,
2022-07-06,2022-07-13,TRY,1,1,,0.18230909090909092,0.02331590343953833,0.1589931874695526,0.004877334073633887,0.0009754668147267774,9754.668147267774,-10445.407098511234,164759.51321642846,-175204.9203149397,-20200.075245779008,2601.230769230984,-22801.306015009992
2022-07-06,2022-07-13,ZAR,0,0,no_1y_5y_coverage,,0.02331590343953833,,,,0.0,,,,,,
2022-07-13,2022-07-20,BRL,1,1,,0.131605,0.023522841562299394,0.10808215843770061,-0.06904370933807921,-0.013808741867615841,-138087.4186761584,-49558.33806302771,-92925.34874507412,43367.01068204641,88529.0806131307,2601.8461538460106,85927.2344592847
2022-07-13,2022-07-20,NGN,0,0,entry_par_check_failed,0.11376,0.023522841562299394,0.09023715843770061,,,0.0,,,,,,
2022-07-13,2022-07-20,PKR,0,0,missing_curve,,0.023522841562299394,,,,0.0,,,,,,
2022-07-13,2022-07-20,TRY,1,1,,0.1779181818181818,0.023522841562299394,0.15439534025588242,-0.02374720034824498,-0.004749440069648996,-47494.40069648996,41034.67991664074,164714.47781049833,-123679.79789385758,88529.0806131307,2601.8461538460106,85927.2344592847
2022-07-13,2022-07-20,ZAR,0,0,no_1y_5y_coverage,,0.023522841562299394,,,,0.0,,,,,,
2022-07-20,2022-07-27,BRL,1,1,,0.134872,0.02459392593410785,0.11027807406589214,0.12106303304618411,0.024212606609236822,242126.06609236822,264703.8398471717,145642.2238849979,119061.61596217379,22577.773754803464,2600.923076922074,19976.85067788139
2022-07-20,2022-07-27,NGN,0,0,entry_par_check_failed,0.11538333333333332,0.02459392593410785,0.09078940739922547,,,0.0,,,,,,
2022-07-20,2022-07-27,PKR,0,0,missing_curve,,0.02459392593410785,,,,0.0,,,,,,
2022-07-20,2022-07-27,TRY,1,1,,0.17352727272727272,0.02459392593410785,0.1489333467931649,-0.04182904256767873,-0.008365808513535746,-83658.08513535745,-61080.31138055399,117736.28632037714,-178816.59770093113,22577.773754803464,2600.923076922074,19976.85067788139
2022-07-20,2022-07-27,ZAR,0,0,no_1y_5y_coverage,,0.02459392593410785,,,,0.0,,,,,,
2022-07-27,2022-08-03,BRL,1,1,,0.131478,0.023037464774784983,0.10844053522521503,0.1300111411273703,0.02600222822547406,260022.2822547406,342726.58653718233,203377.8951873798,139348.69134980254,82704.30428244174,2601.3846153849736,80102.91966705676
2022-07-27,2022-08-03,NGN,0,0,entry_par_check_failed,0.11662,0.023037464774784983,0.09358253522521502,,,0.0,,,,,,
2022-07-27,2022-08-03,PKR,0,0,missing_curve,,0.023037464774784983,,,,0.0,,,,,,
2022-07-27,2022-08-03,TRY,1,1,,0.17059999999999997,0.023037464774784983,0.14756253522521498,-0.04894265055712685,-0.00978853011142537,-97885.3011142537,-15180.996831811965,29225.907262837514,-44406.90409464948,82704.30428244174,2601.3846153849736,80102.91966705676
2022-07-27,2022-08-03,ZAR,0,0,no_1y_5y_coverage,,0.023037464774784983,,,,0.0,,,,,,
2022-08-03,2022-08-10,BRL,1,1,,0.12648099999999998,0.02285185822282349,0.1036291417771765,0.3293662700981982,0.06587325401963964,658732.5401963964,597553.765733676,287614.51215284504,309939.253580831,-61178.77446272038,2601.6923076929525,-63780.46677041333
2022-08-03,2022-08-10,NGN,0,0,entry_par_check_failed,0.1182,0.02285185822282349,0.09534814177717651,,,0.0,,,,,,
2022-08-03,2022-08-10,PKR,0,0,missing_curve,,0.02285185822282349,,,,0.0,,,,,,
2022-08-03,2022-08-10,TRY,1,1,,0.1705,0.02285185822282349,0.14764814177717653,0.09447392067283299,0.0188947841345666,188947.84134566598,127769.0668829456,118563.28983942792,9205.777043517679,-61178.77446272038,2601.6923076929525,-63780.46677041333
2022-08-03,2022-08-10,ZAR,0,0,no_1y_5y_coverage,,0.02285185822282349,,,,0.0,,,,,,
2022-08-10,2022-08-17,BRL,1,1,,0.119177,0.023635405456811764,0.09554159454318824,-0.0001300164195941761,-2.600328391883522e-05,-260.0328391883522,27056.78485787846,67557.1020243708,-40500.31716649234,27316.817697066814,3368.9230769230053,23947.89462014381
2022-08-10,2022-08-17,NGN,0,0,entry_par_check_failed,0.126215,0.023635405456811764,0.10257959454318823,,,0.0,,,,,,
2022-08-10,2022-08-17,PKR,0,0,missing_curve,,0.023635405456811764,,,,0.0,,,,,,
2022-08-10,2022-08-17,TRY,1,1,,0.1677,0.023635405456811764,0.14406459454318823,0.030737511506570503,0.0061475023013141,61475.023013141006,88791.84071020782,106608.80348485895,-17816.962774651125,27316.817697066814,3368.9230769230053,23947.89462014381
2022-08-10,2022-08-17,ZAR,0,0,no_1y_5y_coverage,,0.023635405456811764,,,,0.0,,,,,,
2022-08-17,2022-08-24,BRL,1,1,,0.11784800000000001,0.02773078022761798,0.09011721977238203,0.14268533940798742,0.028537067881597485,285370.67881597485,94418.13219750859,14966.963363165036,79451.16883434355,-190952.54661846627,3370.3076923070475,-194322.8543107733
2022-08-17,2022-08-24,NGN,0,0,entry_par_check_failed,0.12864615384615385,0.02773078022761798,0.10091537361853588,,,0.0,,,,,,
2022-08-17,2022-08-24,PKR,0,0,missing_curve,,0.02773078022761798,,,,0.0,,,,,,
2022-08-17,2022-08-24,TRY,1,1,,0.1653,0.02773078022761798,0.137569219772382,0.6825246964150914,0.13650493928301827,1365049.3928301828,1174096.8462117165,1281765.165128585,-107668.31891686842,-190952.54661846627,3370.3076923070475,-194322.8543107733
2022-08-17,2022-08-24,ZAR,0,0,no_1y_5y_coverage,,0.02773078022761798,,,,0.0,,,,,,
2022-08-24,2022-08-31,BRL,1,1,,0.11795856998738967,0.03301464144501548,0.08494392854237419,0.036036646223643796,0.007207329244728759,72073.29244728759,-19808.983131458983,15184.53691750206,-34993.52004896104,-91882.27557874657,3370.0,-95252.27557874657
2022-08-24,2022-08-31,NGN,0,0,no_1y_5y_coverage,,0.03301464144501548,,,,0.0,,,,,,
2022-08-24,2022-08-31,PKR,0,0,missing_curve,,0.03301464144501548,,,,0.0,,,,,,
2022-08-24,2022-08-31,TRY,1,1,,0.1306,0.03301464144501548,0.09758535855498451,-0.041056269673686474,-0.008211253934737294,-82112.53934737295,-173994.81492611952,-143993.15673323907,-30001.65819288045,-91882.27557874657,3370.0,-95252.27557874657
2022-08-24,2022-08-31,ZAR,0,0,no_1y_5y_coverage,,0.03301464144501548,,,,0.0,,,,,,
2022-08-31,2022-09-07,BRL,1,1,,0.11806913997477933,0.03304209902680013,0.0850270409479792,-0.04325915806231741,-0.008651831612463481,-86518.31612463482,-224244.14639263973,15426.932118600234,-239671.07851123996,-137725.8302680049,3368.6153846150264,-141094.44565261994
2022-08-31,2022-09-07,NGN,0,0,no_1y_5y_coverage,,0.03304209902680013,,,,0.0,,,,,,
2022-08-31,2022-09-07,PKR,0,0,missing_curve,,0.03304209902680013,,,,0.0,,,,,,
2022-08-31,2022-09-07,TRY,1,1,,0.1353,0.03304209902680013,0.10225790097319987,0.3962449382945299,0.07924898765890598,792489.8765890598,654764.0463210549,693332.1240841765,-38568.077763121575,-137725.8302680049,3368.6153846150264,-141094.44565261994
2022-08-31,2022-09-07,ZAR,0,0,no_1y_5y_coverage,,0.03304209902680013,,,,0.0,,,,,,
2022-09-07,2022-09-14,BRL,1,1,,0.11817970996216899,0.03430627251163667,0.08387343745053233,0.04667050229446078,0.009334100458892155,93341.00458892155,126780.83267500997,15067.116596076638,111713.71607893333,33439.82808608841,3370.3076923070475,30069.520393781364
2022-09-07,2022-09-14,NGN,0,0,no_1y_5y_coverage,,0.03430627251163667,,,,0.0,,,,,,
2022-09-07,2022-09-14,PKR,0,0,missing_curve,,0.03430627251163667,,,,0.0,,,,,,
2022-09-07,2022-09-14,TRY,1,1,,0.11712857142857143,0.03430627251163667,0.08282229891693477,0.22738920552438452,0.045477841104876904,454778.411048769,488218.23913485743,492184.76594865695,-3966.5268137995154,33439.82808608841,3370.3076923070475,30069.520393781364
2022-09-07,2022-09-14,ZAR,0,0,no_1y_5y_coverage,,0.03430627251163667,,,,0.0,,,,,,
2022-09-14,2022-09-21,BRL,1,1,,0.11829027994955865,0.035574921861018224,0.08271535808854043,0.10547747628883646,0.02109549525776729,210954.9525776729,108217.2953175772,15132.973989782855,93084.32132779434,-102737.6572600957,3371.3846153840423,-106109.04187547974
2022-09-14,2022-09-21,NGN,0,0,no_1y_5y_coverage,,0.035574921861018224,,,,0.0,,,,,,
2022-09-14,2022-09-21,PKR,0,0,missing_curve,,0.035574921861018224,,,,0.0,,,,,,
2022-09-14,2022-09-21,TRY,1,1,,0.10439999999999999,0.035574921861018224,0.06882507813898177,0.08353492887734622,0.016706985775469245,167069.85775469244,64332.200494596735,93883.8815110363,-29551.681016439572,-102737.6572600957,3371.3846153840423,-106109.04187547974
2022-09-14,2022-09-21,ZAR,0,0,no_1y_5y_coverage,,0.035574921861018224,,,,0.0,,,,,,
2022-09-21,2022-09-28,BRL,1,1,,0.1184008499369483,0.0389999677881753,0.079400882148773,0.03842265305138612,0.007684530610277224,76845.30610277224,-426370.64838916995,15555.037133086473,-441925.6855222564,-503215.9544919422,3369.6923076929525,-506585.64679963514
2022-09-21,2022-09-28,NGN,0,0,no_1y_5y_coverage,,0.0389999677881753,,,,0.0,,,,,,
2022-09-21,2022-09-28,PKR,0,0,missing_curve,,0.0389999677881753,,,,0.0,,,,,,
2022-09-21,2022-09-28,TRY,1,1,,0.10225000000000001,0.0389999677881753,0.06325003221182471,0.24761838283840149,0.049523676567680294,495236.76567680296,-7979.188815139234,90370.82900428213,-98350.01781942137,-503215.9544919422,3369.6923076929525,-506585.64679963514
2022-09-21,2022-09-28,ZAR,0,0,no_1y_5y_coverage,,0.0389999677881753,,,,0.0,,,,,,
2022-09-28,2022-10-05,BRL,1,1,,0.11851141992433796,0.04788843576797745,0.07062298415636051,-0.09228544496631902,-0.018457088993263805,-184570.88993263803,408548.68462283723,15734.936242138967,392813.74838069826,593119.5745554753,4137.076923077926,588982.4976323973
2022-09-28,2022-10-05,NGN,0,0,no_1y_5y_coverage,,0.04788843576797745,,,,0.0,,,,,,
2022-09-28,2022-10-05,PKR,0,0,missing_curve,,0.04788843576797745,,,,0.0,,,,,,
2022-09-28,2022-10-05,TRY,1,1,,0.10013333333333334,0.04788843576797745,0.052244897565355886,-0.33897671687935943,-0.06779534337587188,-677953.4337587189,-84833.85920324363,-39787.06394886598,-45046.79525437765,593119.5745554753,4137.076923077926,588982.4976323973
2022-09-28,2022-10-05,ZAR,0,0,no_1y_5y_coverage,,0.04788843576797745,,,,0.0,,,,,,
2022-10-05,2022-10-12,BRL,1,1,,0.11862198991172762,0.047639186383841375,0.07098280352788625,0.04825098900554329,0.009650197801108658,96501.97801108658,-204400.42350560613,15739.227993763983,-220139.6514993701,-300902.4015166927,4133.230769230053,-305035.63228592277
2022-10-05,2022-10-12,NGN,0,0,no_1y_5y_coverage,,0.047639186383841375,,,,0.0,,,,,,
2022-10-05,2022-10-12,PKR,0,0,no_1y_5y_coverage,,0.047639186383841375,,,,0.0,,,,,,
2022-10-05,2022-10-12,TRY,1,1,,0.1015,0.047639186383841375,0.05386081361615863,0.12461553224557731,0.024923106449115464,249231.06449115463,-51671.33702553809,-45992.83701828681,-5678.500007251278,-300902.4015166927,4133.230769230053,-305035.63228592277
2022-10-05,2022-10-12,ZAR,0,0,no_1y_5y_coverage,,0.047639186383841375,,,,0.0,,,,,,
2022-10-12,2022-10-19,BRL,1,1,,0.11873255989911728,0.05112824880678766,0.06760431109232962,-0.06389391501306836,-0.012778783002613672,-127787.83002613671,115461.59504210018,15713.390557214618,99748.20448488556,243249.4250682369,4132.307692307048,239117.11737592984
2022-10-12,2022-10-19,NGN,0,0,no_1y_5y_coverage,,0.05112824880678766,,,,0.0,,,,,,
2022-10-12,2022-10-19,PKR,0,0,no_1y_5y_coverage,,0.05112824880678766,,,,0.0,,,,,,
2022-10-12,2022-10-19,TRY,1,1,,0.10307195121951218,0.05112824880678766,0.05194370241272452,-0.12530575678721165,-0.025061151357442326,-250611.51357442327,-7362.088506186381,-8276.239465650171,914.1509594637901,243249.4250682369,4132.307692307048,239117.11737592984
2022-10-12,2022-10-19,ZAR,0,0,no_1y_5y_coverage,,0.05112824880678766,,,,0.0,,,,,,
2022-10-19,2022-10-26,BRL,1,1,,0.11884312988650694,0.044976891221394324,0.07386623866511262,-0.27712453082662913,-0.055424906165325825,-554249.0616532583,-460071.9248545673,-323381.6134027764,-136690.31145179085,94177.136798691,4129.692307692021,90047.44449099898
2022-10-19,2022-10-26,NGN,0,0,missing_curve,,0.044976891221394324,,,,0.0,,,,,,
2022-10-19,2022-10-26,PKR,0,0,entry_par_check_failed,0.13026666666666667,0.044976891221394324,0.08528977544527235,,,0.0,,,,,,
2022-10-19,2022-10-26,TRY,1,1,,0.10367378048780487,0.044976891221394324,0.05869688926641055,-0.05677861914646812,-0.011355723829293623,-113557.23829293624,-19380.10149424523,-7033.978370899335,-12346.123123345897,94177.136798691,4129.692307692021,90047.44449099898
2022-10-19,2022-10-26,ZAR,0,0,no_1y_5y_coverage,,0.044976891221394324,,,,0.0,,,,,,
2022-10-26,2022-11-02,BRL,1,1,,0.12835611111111112,0.04213094059359152,0.0862251705175196,0.18520671009654832,0.03704134201930966,370413.4201930966,415129.8929865733,76217.471916968,338912.4210696053,44716.472793476656,4131.076923076995,40585.39587039966
2022-10-26,2022-11-02,NGN,0,0,missing_curve,,0.04213094059359152,,,,0.0,,,,,,
2022-10-26,2022-11-02,PKR,0,0,entry_par_check_failed,0.13083142857142857,0.04213094059359152,0.08870048797783706,,,0.0,,,,,,
2022-10-26,2022-11-02,TRY,1,1,,0.10427560975609755,0.04213094059359152,0.06214466916250603,-0.02842514840065129,-0.005685029680130258,-56850.29680130258,-12133.824007825926,-5780.036858774722,-6353.787149051204,44716.472793476656,4131.076923076995,40585.39587039966
2022-10-26,2022-11-02,ZAR,0,0,no_1y_5y_coverage,,0.04213094059359152,,,,0.0,,,,,,
2022-11-02,2022-11-09,BRL,1,1,,0.1268857777777778,0.0400689559397051,0.08681682183807268,-0.045087305475004016,-0.009017461095000803,-90174.61095000803,-68914.8703792058,-67175.21655565314,-1739.6538235526532,21259.74057080224,4132.153846153058,17127.586724649183
2022-11-02,2022-11-09,NGN,0,0,missing_curve,,0.0400689559397051,,,,0.0,,,,,,
2022-11-02,2022-11-09,PKR,0,0,entry_par_check_failed,0.1315414285714286,0.0400689559397051,0.09147247263172348,,,0.0,,,,,,
2022-11-02,2022-11-09,TRY,1,1,,0.10487743902439023,0.0400689559397051,0.06480848308468512,-0.003579947224382311,-0.0007159894448764623,-7159.894448764622,14099.84612203762,-4514.216302778572,18614.06242481619,21259.74057080224,4132.153846153058,17127.586724649183
2022-11-02,2022-11-09,ZAR,0,0,no_1y_5y_coverage,,0.0400689559397051,,,,0.0,,,,,,
2022-11-09,2022-11-16,BRL,1,1,,0.129375,0.03952363109680091,0.08985136890319909,-0.41754816633408515,-0.08350963326681703,-835096.3326681703,-596989.5808188207,-252080.929450443,-344908.65136837773,238106.7518493496,5271.230769230053,232835.52108011954
2022-11-09,2022-11-16,NGN,0,0,missing_curve,,0.03952363109680091,,,,0.0,,,,,,
2022-11-09,2022-11-16,PKR,0,0,entry_par_check_failed,0.13225142857142858,0.03952363109680091,0.09272779747462767,,,0.0,,,,,,
2022-11-09,2022-11-16,TRY,1,1,,0.10547926829268292,0.03952363109680091,0.06595563719588202,-0.12755517538521252,-0.025511035077042506,-255110.35077042505,-17003.598921075463,-3236.3141383174807,-13767.284782757983,238106.7518493496,5271.230769230053,232835.52108011954
2022-11-09,2022-11-16,ZAR,0,0,no_1y_5y_coverage,,0.03952363109680091,,,,0.0,,,,,,
2022-11-16,2022-11-23,BRL,1,1,,0.13712455555555556,0.03701059827083106,0.1001139572847245,-0.10549897497222106,-0.021099794994444213,-210997.94994444214,-195497.52212719992,-147882.32380410284,-47615.19832309708,15500.42781724222,5271.538461538963,10228.889355703257
2022-11-16,2022-11-23,NGN,0,0,no_1y_5y_coverage,,0.03701059827083106,,,,0.0,,,,,,
2022-11-16,2022-11-23,PKR,1,1,,0.13376,0.03701059827083106,0.09674940172916893,-0.02992722782238107,-0.005985445564476215,-59854.45564476214,-44354.02782751992,25342.28070689924,-69696.30853441916,15500.42781724222,5271.538461538963,10228.889355703257
2022-11-16,2022-11-23,TRY,1,1,,0.1060810975609756,0.03701059827083106,0.06907049929014454,-0.011769150244976394,-0.0023538300489952787,-23538.300489952788,-8037.872672710568,-1946.1237774640322,-6091.7488952465355,15500.42781724222,5271.538461538963,10228.889355703257
2022-11-16,2022-11-23,ZAR,0,0,no_1y_5y_coverage,,0.03701059827083106,,,,0.0,,,,,,
2022-11-23,2022-11-30,BRL,1,1,,0.14203677777777776,0.03680839219619301,0.10522838558158476,0.20272257302281632,0.040544514604563264,405445.14604563266,473637.8298546877,300477.85379103385,173159.97606365383,68192.68380905502,5272.4615384629,62920.222270592116
2022-11-23,2022-11-30,NGN,0,0,no_1y_5y_coverage,,0.03680839219619301,,,,0.0,,,,,,
2022-11-23,2022-11-30,PKR,1,1,,0.13361,0.03680839219619301,0.096801607803807,-0.13972278425338677,-0.027944556850677357,-279445.56850677356,-211252.88469771855,-128803.50323896483,-82449.38145875372,68192.68380905502,5272.4615384629,62920.222270592116
2022-11-23,2022-11-30,TRY,1,1,,0.10668292682926829,0.03680839219619301,0.06987453463307527,-0.03973290515990928,-0.007946581031981856,-79465.81031981856,-11273.12651076354,-643.4345216918737,-10629.691989071667,68192.68380905502,5272.4615384629,62920.222270592116
2022-11-23,2022-11-30,ZAR,0,0,no_1y_5y_coverage,,0.03680839219619301,,,,0.0,,,,,,
2022-11-30,2022-12-07,BRL,1,1,,0.13434033333333334,0.03753393423307522,0.09680639910025812,-0.010711407118106727,-0.0021422814236213453,-21422.814236213453,83822.04367881082,17813.418051358312,66008.62562745251,105244.85791502427,5272.7692307708785,99972.0886842534
2022-11-30,2022-12-07,NGN,0,0,no_1y_5y_coverage,,0.03753393423307522,,,,0.0,,,,,,
2022-11-30,2022-12-07,PKR,1,1,,0.13788875,0.03753393423307522,0.10035481576692479,-0.11855192335284734,-0.02371038467056947,-237103.84670569468,-131858.9887906704,-126461.62808473781,-5397.360705932602,105244.85791502427,5272.7692307708785,99972.0886842534
2022-11-30,2022-12-07,TRY,0,0,no_1y_5y_coverage,,0.03753393423307522,,,,0.0,,,,,,
2022-11-30,2022-12-07,ZAR,0,0,no_1y_5y_coverage,,0.03753393423307522,,,,0.0,,,,,,
2022-12-07,2022-12-14,BRL,1,1,,0.13451944444444444,0.03638439076503887,0.09813505367940557,-0.17657830667391652,-0.0353156613347833,-353156.61334783304,-198902.91106776893,-89958.15456442349,-108944.75650334544,154253.7022800641,5273.076923076995,148980.62535698712
2022-12-07,2022-12-14,NGN,0,0,no_1y_5y_coverage,,0.03638439076503887,,,,0.0,,,,,,
2022-12-07,2022-12-14,PKR,1,1,,0.1421675,0.03638439076503887,0.10578310923496113,-0.07964822816597066,-0.01592964563319413,-159296.4563319413,-5042.754051877186,-31116.832822998986,26074.0787711218,154253.7022800641,5273.076923076995,148980.62535698712
2022-12-07,2022-12-14,TRY,0,0,no_1y_5y_coverage,,0.03638439076503887,,,,0.0,,,,,,
2022-12-07,2022-12-14,ZAR,0,0,no_1y_5y_coverage,,0.03638439076503887,,,,0.0,,,,,,
2022-12-14,2022-12-21,BRL,1,1,,0.1377428888888889,0.03733595511528215,0.10040693377360674,0.21243161454993767,0.04248632290998753,424863.2290998753,308425.66295417026,125393.22829715721,183032.43465701304,-116437.56614570506,5275.076923076995,-121712.64306878205
2022-12-14,2022-12-21,NGN,0,0,no_1y_5y_coverage,,0.03733595511528215,,,,0.0,,,,,,
2022-12-14,2022-12-21,PKR,1,1,,0.14371434782608697,0.03733595511528215,0.10637839271080482,-0.019880142224584705,-0.003976028444916941,-39760.28444916941,-156197.85059487447,-83606.58502116427,-72591.2655737102,-116437.56614570506,5275.076923076995,-121712.64306878205
2022-12-14,2022-12-21,TRY,1,1,,0.09699425287356322,0.03733595511528215,0.059658297758281076,0.10506728261336498,0.021013456522672995,210134.56522672996,93696.9990810249,102030.65859719552,-8333.659516170621,-116437.56614570506,5275.076923076995,-121712.64306878205
2022-12-14,2022-12-21,ZAR,0,0,no_1y_5y_coverage,,0.03733595511528215,,,,0.0,,,,,,
2022-12-21,2022-12-28,BRL,1,1,,0.13493955555555553,0.03932795161691744,0.0956116039386381,0.01635955741577316,0.0032719114831546324,32719.11483154632,-54006.18964061886,124826.99073448777,-178833.18037510663,-86725.30447216518,6042.307692307979,-92767.61216447316
2022-12-21,2022-12-28,NGN,0,0,no_1y_5y_coverage,,0.03932795161691744,,,,0.0,,,,,,
2022-12-21,2022-12-28,PKR,1,1,,0.14682478260869566,0.03932795161691744,0.10749683099177823,-0.004784698858949356,-0.0009569397717898711,-9569.397717898712,-96294.7021900639,-82117.51329719834,-14177.188892865553,-86725.30447216518,6042.307692307979,-92767.61216447316
2022-12-21,2022-12-28,TRY,0,0,no_1y_5y_coverage,,0.03932795161691744,,,,0.0,,,,,,
2022-12-21,2022-12-28,ZAR,0,0,no_1y_5y_coverage,,0.03932795161691744,,,,0.0,,,,,,
2022-12-28,2023-01-04,BRL,1,1,,0.13215066666666667,0.039815576088037034,0.09233509057862962,-0.20347099928653334,-0.040694199857306664,-406941.99857306667,-428570.34305953234,-91899.60818679444,-336670.7348727379,-21628.344486465678,6043.384615385905,-27671.729101851583
2022-12-28,2023-01-04,NGN,0,0,no_1y_5y_coverage,,0.039815576088037034,,,,0.0,,,,,,
2022-12-28,2023-01-04,PKR,1,1,,0.14993521739130436,0.039815576088037034,0.11011964130326732,-0.010172628696748986,-0.0020345257393497972,-20345.257393497974,-41973.60187996365,-80651.49646351114,38677.89458354749,-21628.344486465678,6043.384615385905,-27671.729101851583
2022-12-28,2023-01-04,TRY,0,0,no_1y_5y_coverage,,0.039815576088037034,,,,0.0,,,,,,
2022-12-28,2023-01-04,ZAR,0,0,no_1y_5y_coverage,,0.039815576088037034,,,,0.0,,,,,,
2023-01-04,2023-01-11,BRL,1,1,,0.1353991111111111,0.03778378429442395,0.09761532681668716,0.29699185794441774,0.05939837158888355,593983.7158888355,723160.0322489683,176219.7736604102,546940.2585885581,129176.31636013277,6041.076923078857,123135.23943705391
2023-01-04,2023-01-11,NGN,0,0,no_1y_5y_coverage,,0.03778378429442395,,,,0.0,,,,,,
2023-01-04,2023-01-11,PKR,1,1,,0.15304565217391305,0.03778378429442395,0.11526186787948911,-0.12332042210327834,-0.02466408442065567,-246640.84420655668,-117464.52784642391,-4089.444510307163,-113375.08333611675,129176.31636013277,6041.076923078857,123135.23943705391
2023-01-04,2023-01-11,TRY,0,0,no_1y_5y_coverage,,0.03778378429442395,,,,0.0,,,,,,
2023-01-04,2023-01-11,ZAR,0,0,no_1y_5y_coverage,,0.03778378429442395,,,,0.0,,,,,,
2023-01-11,2023-01-18,BRL,1,1,,0.13117733333333334,0.03582139921554477,0.09535593411778856,0.049747427425159606,0.009949485485031922,99494.85485031921,180280.9812467359,-14307.778927855194,194588.7601745911,80786.12639641669,6042.153846153989,74743.9725502627
2023-01-11,2023-01-18,NGN,0,0,no_1y_5y_coverage,,0.03582139921554477,,,,0.0,,,,,,
