date,usd_proxy,em_fx_basket,rates_proxy_on,rates_proxy_5y
2024-07-17,-0.01341131390643771,-0.00023837504538257726,0.0,-0.0005452668084533208
2024-07-24,0.006208228945168759,-0.03340708098815037,0.0,0.00047780771863133176
2024-07-31,0.0033273918803423674,-0.009857956066837347,0.0,-0.00171078844867021
2024-08-07,0.01088877375184305,0.003712786573112581,-0.0025000000000000022,-0.0007460332281013365
2024-08-14,-0.01216772464672683,0.010372399860764237,0.0,-0.0007177252911440835
2024-08-21,-0.012776062430314039,0.0037979356312357825,0.0,0.0006778305674597432
2024-08-28,-0.016371921861937755,-0.004176738002022918,0.0,0.0007447210019895997
2024-09-04,0.009493310510129749,-0.007508355719216197,0.0,-0.0009375977000013747
2024-09-11,0.0011759301460409488,-0.007552229018581258,0.0,-0.0020782973334612376
2024-09-18,-0.004239572703831018,0.01118487185363599,0.0,0.0008007547477053498
2024-09-25,-0.019498891948996067,0.005124453421359787,0.0,0.0010658721195599685
2024-10-02,0.010726546506928836,-0.0047510495939262045,0.0,0.00041065959376032635
2024-10-09,0.013497879950481795,2.414777734083273e-06,0.0,0.001846072846579755
2024-10-16,0.001716657754784634,-0.006771788621784891,0.0,-0.0014279102450873021
2024-10-23,0.006342500823295294,-0.002417479476542317,0.0,0.0009270979480772851
2024-10-30,-0.0009266450072871191,-0.0025917319038371023,0.0,0.002002957915271282
2024-11-06,0.008712581862525992,-0.008012320348092317,0.0,0.001216111642957679
2024-11-13,0.011387374839657488,-0.0012648941528162095,-0.0025000000000000022,0.0001381514170976164
2024-11-20,0.0046546217281591695,-0.0009200247541082618,0.0,-0.0011376950551161627
2024-11-27,0.00922086775586628,-0.00555474573161221,0.0,-0.0012737451055649246
2024-12-04,-0.009497428709506234,-0.004184436177800066,0.0,-0.0006361604027281115
2024-12-11,-0.0061344107740112785,0.012787115972377139,0.0,0.00019568954712637088
2024-12-18,0.004882587150655121,-0.0024686042839641596,0.0,0.0024351551936615742
2024-12-25,0.012509749845447726,-0.0116868927670847,0.0,-4.774400649044941e-05
2025-01-01,0.002402180032884088,-0.001826983547236205,0.0,-0.00029185959945284695
2025-01-08,0.0020430089088961934,0.004048185209353683,0.0,0.0017980268223450613
2025-01-15,0.02352033079358093,-0.0016710267533869062,1.000000000001e-06,-0.0007232076946154797
2025-01-22,-0.011620660945125899,0.006236741981532523,-1.000000000001e-06,-0.0009640671489906313
2025-01-29,-0.00936609174023148,0.0020491413758028988,5.999999999999062e-06,-0.00034559387124057095
2025-02-05,-0.0007029202636979759,-0.012978336944352353,3.900000000000431e-05,-0.0018091551497841363
2025-02-12,0.001780021508873214,0.022387100869390063,-0.0025060000000000013,0.0009777834975661231
2025-02-19,-0.014083530654994542,0.0014979026152810882,3.9999999999970615e-06,0.0008293415512737462
2025-02-26,-0.0012794113170181698,-0.001252072081187361,3.9999999999970615e-06,-0.0009899892536978858
2025-03-05,-0.012283448402019531,-0.005254609089774398,3.0000000000030003e-06,0.0012170152842549062
2025-03-12,-0.01050787848839907,-0.0013310800075057917,-4.9999999999980616e-06,-8.474814322655122e-05
2025-03-19,-0.004293993073210822,0.005096287564555491,1.2999999999999123e-05,-0.00030523986310893036
2025-03-26,0.004133656262121699,-0.009877912707115178,1.4000000000000123e-05,0.0004803511926456325
2025-04-02,0.0013362161747371704,-0.001848599063358858,-2.2999999999995246e-05,-0.0006141753104635175
2025-04-09,0.0053797465640723074,-0.02861847060969147,1.5999999999995185e-05,-0.0008216157297092352
2025-04-16,-0.03218133248086419,0.006518141950800293,1.9999999999999185e-05,-0.0011231467955936797
2025-04-23,-0.003146085535692622,0.00837142467563141,4.9999999999980616e-06,-0.0003601580392115569
2025-04-30,-0.006280509548063196,0.004358198663158008,2.000000000002e-06,-0.0014192838558047954
2025-05-07,0.0035342196749414967,-0.0021442479464723442,8.999999999995123e-06,0.00014335759097039436
2025-05-14,0.0029205931759452852,0.0032492651799390427,-0.0024929999999999952,0.002649488118358599
2025-05-21,-0.009615966453412339,0.0028448348916106257,7.000000000000062e-06,0.0004373779442556486
2025-05-28,-0.002861286166946142,-0.0009594708426213572,-1.0999999999997123e-05,-0.00026312257240322656
2025-06-04,-0.0029748816641149145,0.0005570945148591022,7.000000000000062e-06,-0.0009090529757451588
2025-06-11,0.002043568937889706,0.009672620383594533,1.7999999999997185e-05,-0.0005999999999999964
2025-06-18,0.0028020972783910914,-0.001964405562224014,3.400000000000625e-05,-0.00030000000000000165
2025-06-25,-0.012541694934981917,0.0001720308145085614,8.999999999995123e-06,-0.0005000000000000004
2025-07-02,-0.00939272046027384,0.004227103938050059,-1.000000000001e-06,0.0004939954731312327
2025-07-09,0.011668086904686514,-0.0023950399606038177,-2.000000000002e-06,-6.13060777408872e-05
2025-07-16,0.01406440959224503,-0.006139775538525472,1.000000000001e-06,0.0002855147150494508
2025-07-23,-0.009989057493120623,0.003517354251786431,2.000000000002e-06,0.00020469544989192012
2025-07-30,0.013497828330916672,-0.004576764300038017,-1.000000000001e-06,-0.00011909592358268217
2025-08-06,0.002893748474593283,0.002199249081072008,-1.000000000001e-06,-0.0008373659267034983
2025-08-13,-0.014596431055896641,0.005354436959115372,-0.0024980000000000002,0.0005428707591980317
2025-08-20,0.002310826632465346,-0.00535984954159825,1.000000000001e-06,0.0005594490965336318
2025-08-27,0.0019949097397713444,0.0021380317948894055,1.9999999999950613e-06,0.0005168912889944935
2025-09-03,0.005864710522135053,-0.002716254767336146,-4.999999999991123e-06,8.51576581102631e-06
2025-09-10,-0.01270594692445104,0.00675041734830435,0.0,-0.0006434160919072535
2025-09-17,-0.007794030171290267,0.00986756841026657,3.9999999999970615e-06,0.00013441906757297867
2025-09-24,0.010103962279142953,0.0022948706209485526,2.9999999999960614e-06,0.00016001683580650627
2025-10-01,0.003116971119883183,-0.002771051791218193,-2.9999999999960614e-06,0.00019451291746366145
2025-10-08,0.005696253629124459,-0.0003163688662815467,2.9999999999960614e-06,0.0002204028336072958
2025-10-15,0.003089663457444325,-0.003854794616273205,-5.999999999999062e-06,-0.0013249636636413348
2025-10-22,-0.0024324278523100706,-0.00014702037665079715,1.6000000000002124e-05,-0.0011124369445890056
2025-10-29,0.011341622632559334,0.005553140674548329,5.999999999999062e-06,6.26522572478791e-05
2025-11-05,0.015518556626409274,-0.0038221438343363,1.000000000001e-06,0.0005085020642666485
2025-11-12,-0.008437665340415457,0.008988843180461493,-2.000000000002e-06,-0.00074897530530392
2025-11-19,-0.0007346278796391825,-0.00425919816659528,1.000000000001e-06,0.0013877119154948395
2025-11-26,-0.0031891989387489716,-0.0018477958610078726,-3.0000000000030003e-06,-0.0010661164662003272
2025-12-03,-0.0035805252601414095,0.002992760975046238,2.6000000000005186e-05,0.00011414192291284153
2025-12-10,-0.005388287302576178,-0.004050395539069962,2.6999999999999247e-05,0.0010571630592759451
2025-12-17,-0.005927376836349918,-0.00014691226845853222,5.999999999999062e-06,-0.0007100531081021821
2025-12-24,-0.010002780834231728,0.0006031391461518876,-0.0024990000000000012,0.00042268067541166576
