date0,usd_factor,rates5_change,carry_spread,gbp_ois_change,gbp_s5_change
2023-08-09,-0.006813683648479074,0.0034427777777777946,0.10829134813700829,0.0025230000000000044,-0.0002905717336660063
2023-08-16,-0.011749485663026294,0.0013377777777777572,0.10717021256317472,1.0999999999997123e-05,0.0024589133516113373
2023-08-23,0.0010561437549740926,-0.0024212777777777653,0.10643417141437936,2.1000000000007124e-05,-0.0016852366289824006
2023-08-30,0.005764722221506524,0.004100388888888883,0.1110120908354028,-3.9999999999970615e-06,-0.0004775305321345624
2023-09-06,-0.013988320637866324,0.00776244444444444,0.11829859592567026,-5.000000000011939e-06,0.000475939354176981
2023-09-13,0.015354875199443762,0.026002055555555577,0.1468829259113234,1.000000000007939e-06,-0.002582274430097585
2023-09-20,-0.006455659833196537,-0.0033381666666666837,0.14519278413163306,-2.000000000002e-06,-0.0016480248869763237
2023-09-27,-0.0045778532568986115,0.0032051666666666687,0.14730908580883842,1.0999999999997123e-05,0.0010888649894612995
2023-10-04,-0.0036125370739932714,0.0010053333333333234,0.14712039509881275,1.2000000000005062e-05,0.0011940240433590057
2023-10-11,0.012211441731553484,-0.0012102222222222098,0.07351833513947079,-5.999999999999062e-06,-0.0018836622628802396
2023-10-18,0.0003677705072309578,0.0005626666666666558,0.07159249515294203,5.999999999999062e-06,0.002488506653195416
2023-10-25,-0.012907165223337503,-0.0008709999999999968,0.07179835811506825,3.9999999999970615e-06,-0.0010768629621262307
2023-11-01,0.0018654939941117553,-0.000915444444444441,0.1632276403299152,-1.1000000000004062e-05,-0.0015022266592914155
2023-11-08,0.00466077752561751,0.004606055555555558,0.17002579949111835,1.000000000007939e-06,-0.0021921036056475746
2023-11-15,0.0016565703547236853,-0.0012992712418300606,0.16890133401189278,1.9999999999950613e-06,-0.00017480576260447966
2023-11-22,-0.015962971113966783,-0.0013309183006535927,0.16773415627859306,1.9999999999999185e-05,-0.00016374056735388165
2023-11-29,0.01136024104683835,-0.002073751633986924,0.16698300554027468,-8.999999999995123e-06,-0.0013226008956685256
2023-12-06,-0.008147993917784202,-0.0014164738562091467,0.1665763199817272,-4.9999999999980616e-06,-0.0010097882976616984
2023-12-13,-0.00128318720163767,-0.0020570294117647353,0.1660978511392066,0.0,-0.0015785605692441237
2023-12-20,0.014755077121157312,-0.0014658627450980302,0.16839910052742102,-1.0000000000003062e-05,-0.0037671121333124474
2023-12-27,0.0009907766252096107,-0.0018565294117647013,0.1677181375041497,-1.000000000001e-06,-0.0011755663884933862
2024-01-03,-0.03427444631446077,-0.0008556405228758168,0.16586308928941224,0.0,0.0009994076918616382
2024-01-10,-0.003358827997244962,-0.004288918300653588,0.15930488279604488,9.000000000002062e-06,0.0022692881927137767
2024-01-17,-0.010931475038101723,-0.0004091045751633826,0.15748702203549592,7.999999999994123e-06,0.001408756185385586
2024-01-24,0.0006237720222637578,-0.0001618333333333402,0.15678637640738285,-4.9999999999980616e-06,0.000538812294779735
2024-01-31,-0.008980444982358681,-0.002414055555555558,0.1443563581905318,6.0000000000060005e-06,-0.0019941441763113715
2024-02-07,0.008398575361611416,-0.0012093219373219416,0.1410370328698851,8.999999999995123e-06,0.0021100033833247878
2024-02-14,-0.10073325798228203,0.00040207692307693094,0.14088496201270198,-2.000000000002e-06,0.000554147780260042
2024-02-21,-0.004210359796561036,4.948148148147443e-05,0.13990325988557598,-8.000000000001062e-06,0.001031183608607475
2024-02-28,-0.010254270856144521,0.00348355555555555,0.14293916924244512,2.000000000008939e-06,0.00044764619868639666
2024-03-06,-0.0040920261787328995,0.003943201058201067,0.14829115653102673,9.999999999940612e-07,-0.0014087862303805224
2024-03-13,-7.019011914892737e-05,0.0003292592592592375,0.14886092999889847,6.0000000000060005e-06,-0.00024051420861250644
2024-03-20,-0.004604381499155164,0.0009193544973545112,0.14954109893760595,2.9999999999891225e-06,0.00023918555864701346
2024-03-27,0.024670898160172337,-0.002807555555555554,0.14781273180262983,7.000000000007001e-06,-0.0010791884205794203
2024-04-03,0.015093464900419162,-0.0011541851851851748,0.1461331624935991,5.2999999999997494e-05,0.0005253841238455695
2024-04-10,0.012690247907519537,0.004557118518518514,0.1490316107391774,2.5999999999998247e-05,0.0016586702729401992
2024-04-17,-0.011913391556354559,0.006004192592592587,0.1539811148478389,6.0000000000060005e-06,0.00105468848393106
2024-04-24,-0.003965334934476461,-0.0007193111111111206,0.15268354064848613,8.999999999995123e-06,0.0005782630882416664
2024-05-01,-0.009751489304181949,-0.0010762962962962742,0.15200790665124828,7.000000000007001e-06,-0.00040066229905841994
2024-05-08,0.0008029453485812077,-0.003979148148148176,0.14960594959270396,0.0,-0.0015771910896038507
2024-05-15,-0.007769493580846376,0.0017424444444444631,0.15222743956535253,0.0,-0.0008790455282041143
2024-05-22,-0.0011621503008941493,0.0008527777777777856,0.09329228852715386,0.0,0.0019423917789394077
2024-05-29,-0.003578126010975469,0.0002986666666666554,0.09217408134285116,0.0,0.0014168738509693704
2024-06-05,-0.015139342393609478,0.00018183333333334634,0.09420700638867356,0.0,-0.001851091712489067
2024-06-12,0.0011210480640875264,0.001468199999999996,0.09632921779112943,0.0,-0.0006540114024558771
2024-06-19,0.00200130397367686,-0.0008779111111111085,0.0963554453007071,0.0,-0.0009041386206887769
2024-06-26,-0.009710282429544258,-0.00010614999999999236,0.09578209104611583,0.0,0.00046720425459127746
2024-07-03,-0.006805899969741925,0.0015315555555555638,0.07568311776049878,0.0,0.0002618343967281597
2024-07-10,0.024733390242267415,-0.0035161111111111087,0.07261580018923684,0.0,-0.00044879353984916825
2024-07-17,-0.00023837504538257726,0.0014633888888888752,0.09671273366435681,0.0,-0.0005452668084533208
2024-07-24,-0.03340708098815037,0.0008205000000000018,0.09705542594572548,0.0,0.00047780771863133176
2024-07-31,-0.009857956066837347,-0.0015435793650793658,0.09722263502931633,0.0,-0.00171078844867021
2024-08-07,0.003712786573112581,-0.0012553333333333444,0.09671333492408432,-0.0025000000000000022,-0.0007460332281013365
2024-08-14,0.010372399860764237,-0.001916999999999995,0.0955140602152284,0.0,-0.0007177252911440835
2024-08-21,0.0037979356312357825,-0.0007081111111110969,0.09412811853665756,0.0,0.0006778305674597432
2024-08-28,-0.004176738002022918,0.00012077777777776827,0.09350417531244573,0.0,0.0007447210019895997
2024-09-04,-0.007508355719216197,-0.0008622222222222156,0.0935795507902249,0.0,-0.0009375977000013747
2024-09-11,-0.007552229018581258,-0.0013607222222222284,0.0942971259014639,0.0,-0.0020782973334612376
2024-09-18,0.01118487185363599,-0.0006431111111111082,0.09285326004264745,0.0,0.0008007547477053498
2024-09-25,0.005124453421359787,0.0014593333333333403,0.08220085617705573,0.0,0.0010658721195599685
2024-10-02,-0.0047510495939262045,0.0005073333333333319,0.08229752991662874,0.0,0.00041065959376032635
2024-10-09,2.414777734083273e-06,0.0011814444444444433,0.08163290151449343,0.0,0.001846072846579755
2024-10-16,-0.006771788621784891,0.001940444444444439,0.08500125620402517,0.0,-0.0014279102450873021
2024-10-23,-0.002417479476542317,0.009518888888888896,0.09359304714483678,0.0,0.0009270979480772851
2024-10-30,-0.0025917319038371023,-0.0008799999999999919,0.0907100892295655,0.0,0.002002957915271282
2024-11-06,-0.008012320348092317,0.0005509999999999959,0.09004497758660782,0.0,0.001216111642957679
2024-11-13,-0.0012648941528162095,0.0012880000000000114,0.0870366338618179,-0.0025000000000000022,0.0001381514170976164
2024-11-20,-0.0009200247541082618,1.3499999999971868e-05,0.09234602122462635,0.0,-0.0011376950551161627
2024-11-27,-0.00555474573161221,0.002885500000000013,0.0965052663301913,0.0,-0.0012737451055649246
2024-12-04,-0.004184436177800066,0.006085000000000007,0.1032264267329194,0.0,-0.0006361604027281115
2024-12-11,0.012787115972377139,-0.0021879999999999955,0.10084273718579304,0.0,0.00019568954712637088
2024-12-18,-0.0024686042839641596,0.016071999999999975,0.11447958199213144,0.0,0.0024351551936615742
2024-12-25,-0.0116868927670847,-0.004565999999999987,0.1099613259986219,0.0,-4.774400649044941e-05
2025-01-01,-0.001826983547236205,0.007166000000000006,0.11741918559807477,0.0,-0.00029185959945284695
2025-01-08,0.004048185209353683,-0.004925000000000013,0.11069615877572969,0.0,0.0017980268223450613
2025-01-15,-0.0016710267533869062,-0.0034029999999999894,0.10801636647034518,1.000000000001e-06,-0.0007232076946154797
2025-01-22,0.006236741981532523,0.0020969999999999878,0.1110774336193358,-1.000000000001e-06,-0.0009640671489906313
2025-01-29,0.0020491413758028988,0.0010200000000000209,0.11244302749057639,5.999999999999062e-06,-0.00034559387124057095
2025-02-05,-0.012978336944352353,-0.004641000000000006,0.10961118264036052,3.900000000000431e-05,-0.0018091551497841363
2025-02-12,0.022387100869390063,0.002935999999999994,0.18736789914279442,-0.0025060000000000013,0.0009777834975661231
2025-02-19,0.0014979026152810882,-0.004126500000000005,0.18241205759152068,3.9999999999970615e-06,0.0008293415512737462
2025-02-26,-0.001252072081187361,-0.001193500000000014,0.18220854684521853,3.9999999999970615e-06,-0.0009899892536978858
2025-03-05,-0.005254609089774398,0.00018749999999999323,0.1811790315609636,3.0000000000030003e-06,0.0012170152842549062
2025-03-12,-0.0013310800075057917,0.001814000000000024,0.18307777970419017,-4.9999999999980616e-06,-8.474814322655122e-05
2025-03-19,0.005096287564555491,0.012568499999999969,0.1959515195672991,1.2999999999999123e-05,-0.00030523986310893036
2025-03-26,-0.009877912707115178,0.011131500000000003,0.20660266837465346,1.4000000000000123e-05,0.0004803511926456325
2025-04-02,-0.001848599063358858,0.003123500000000015,0.21034034368511698,-2.2999999999995246e-05,-0.0006141753104635175
2025-04-09,-0.02861847060969147,0.006671500000000011,0.21783345941482624,1.5999999999995185e-05,-0.0008216157297092352
2025-04-16,0.006518141950800293,0.003984499999999988,0.2229411062104199,1.9999999999999185e-05,-0.0011231467955936797
2025-04-23,0.00837142467563141,-0.007618000000000014,0.21568326424963144,4.9999999999980616e-06,-0.0003601580392115569
2025-04-30,0.004358198663158008,0.0006210000000000243,0.21772354810543626,2.000000000002e-06,-0.0014192838558047954
2025-05-07,-0.0021442479464723442,-0.002378000000000019,0.21520219051446585,8.999999999995123e-06,0.00014335759097039436
2025-05-14,0.0032492651799390427,0.0003419999999999951,0.21289470239610725,-0.0024929999999999952,0.002649488118358599
2025-05-21,0.0028448348916106257,-0.007751499999999981,0.2047058244518516,7.000000000000062e-06,0.0004373779442556486
2025-05-28,-0.0009594708426213572,-0.0004964999999999969,0.20447244702425485,-1.0999999999997123e-05,-0.00026312257240322656
2025-06-04,0.0005570945148591022,0.0020184999999999786,0.20739999999999997,7.000000000000062e-06,-0.0009090529757451588
2025-06-11,0.009672620383594533,-0.0022354999999999597,0.20576450000000002,1.7999999999997185e-05,-0.0005999999999999964
2025-06-18,-0.001964405562224014,0.002522999999999956,0.20858749999999998,3.400000000000625e-05,-0.00030000000000000165
2025-06-25,0.0001720308145085614,-0.004063833333333322,0.20502366666666666,8.999999999995123e-06,-0.0005000000000000004
2025-07-02,0.004227103938050059,-0.012743666666666667,0.19178600452686878,-1.000000000001e-06,0.0004939954731312327
2025-07-09,-0.0023950399606038177,0.005940000000000001,0.19778731060460963,-2.000000000002e-06,-6.13060777408872e-05
2025-07-16,-0.006139775538525472,0.00512399999999999,0.20262579588956017,1.000000000001e-06,0.0002855147150494508
2025-07-23,0.003517354251786431,-0.004319999999999977,0.19810110043966828,2.000000000002e-06,0.00020469544989192012
2025-07-30,-0.004576764300038017,-0.0005319999999999908,0.197688196363251,-1.000000000001e-06,-0.00011909592358268217
2025-08-06,0.002199249081072008,-0.0010930000000000384,0.19743256228995443,-1.000000000001e-06,-0.0008373659267034983
2025-08-13,0.005354436959115372,-7.999999999980245e-06,0.19688169153075644,-0.0024980000000000002,0.0005428707591980317
2025-08-20,-0.00535984954159825,0.0012184999999999974,0.1975407424342228,1.000000000001e-06,0.0005594490965336318
2025-08-27,0.0021380317948894055,-0.0015864999999999768,0.19543735114522834,1.9999999999950613e-06,0.0005168912889944935
2025-09-03,-0.002716254767336146,0.005459999999999965,0.20088883537941726,-4.999999999991123e-06,8.51576581102631e-06
2025-09-10,0.00675041734830435,0.0009500000000000203,0.20248225147132454,0.0,-0.0006434160919072535
2025-09-17,0.00986756841026657,-0.006821999999999995,0.19552583240375157,3.9999999999970615e-06,0.00013441906757297867
2025-09-24,0.0022948706209485526,0.001717499999999969,0.19708331556794503,2.9999999999960614e-06,0.00016001683580650627
2025-10-01,-0.002771051791218193,-0.0009939999999999533,0.19589480265048143,-2.9999999999960614e-06,0.00019451291746366145
2025-10-08,-0.0003163688662815467,0.004394499999999996,0.20006889981687412,2.9999999999960614e-06,0.0002204028336072958
2025-10-15,-0.003854794616273205,0.0017744999999999705,0.20316836348051542,-5.999999999999062e-06,-0.0013249636636413348
2025-10-22,-0.00014702037665079715,-0.0008985000000000104,0.2033823004251044,1.6000000000002124e-05,-0.0011124369445890056
2025-10-29,0.005553140674548329,-0.003087500000000007,0.20023214816785653,5.999999999999062e-06,6.26522572478791e-05
2025-11-05,-0.0038221438343363,8.150000000005375e-05,0.19980514610358993,1.000000000001e-06,0.0005085020642666485
2025-11-12,0.008988843180461493,0.0003844999999999543,0.2009386214088938,-2.000000000002e-06,-0.00074897530530392
2025-11-19,-0.00425919816659528,-0.0014804999999999957,0.19807040949339896,1.000000000001e-06,0.0013877119154948395
2025-11-26,-0.0018477958610078726,-0.0036369999999999875,0.19549952595959932,-3.0000000000030003e-06,-0.0010661164662003272
2025-12-03,0.002992760975046238,-0.00619900000000001,0.18918638403668644,2.6000000000005186e-05,0.00011414192291284153
2025-12-10,-0.004050395539069962,0.0033945000000000086,0.19152372097741052,2.6999999999999247e-05,0.0010571630592759451
2025-12-17,-0.00014691226845853222,0.0003509999999999902,0.1925847740855127,5.999999999999062e-06,-0.0007100531081021821
2025-12-24,0.0006031391461518876,-0.0043333333333333,0.2783162600767677,-0.0024990000000000012,0.00042268067541166576
